,fecha,titulo,descripcion,is_fake,,
289,06/08/2019,Robo multimillonario de monedas de oro en la Casa de Moneda de México,"Un grupo armado atracó este martes, 6 de agosto del 2019, la Casa de Moneda del céntrico Paseo de la Reforma de la Ciudad de México y robó monedas de oro con un precio estimado, todavía por confirmar, de más de 50 millones de pesos (USD 2,5 millones).",0,,
290,01/08/2019,Sacapintas golpearon a hombre dentro de un restaurante para robarle, ocurrió en Tumbaco,0,0,
291,30/07/2019,"Personas armadas asaltaron un local con 20 clientes en Carcelén, en Quito","Los dos hombres portaban armas de fuego cuando ingresaron al local ubicado en la avenida Clemente Yerovi y calle Isidro Ayora de Carcelén, un barrio de 138 000 habitantes ubicado en el extremo norte de Quito.",0,,
292,26/07/2019,103 detenidos en un megaoperativo ejecutado en 14 provincias de Ecuador,La Policía Nacional desarticuló 16 bandas delictivas que operaban en 14 provincias del país. Así lo informó la ministra María Paula Romo en una rueda de prensa este viernes 26 de julio del 2019.,0,,
293,22/07/2019,Dos bandas que asaltaban en el sur de Quito fueron detenidas,"La Policía Nacional apresó a dos grupos delincuenciales que operaban en el sur de Quito. Ellos robaban y asaltaban personas, vehículos y vendían droga, según las autoridades.",0,,
294,22/07/2019,Justicia indígena a tres acusados de intentar robar un vehículo en Otavalo,"Los habitantes de la comunidad de Peguche, Otavalo (Imbabura), castigaron este lunes 22 de julio del 2019 a tres personas, acusadas de robar un vehículo. Esto luego de que una resolución del Consejo de Cabildos que instó a aplicar la justicia indígena, amparada en el artículo 171 de la Constitución de Ecuador.",0,,
295,19/07/2019,Un conductor de taxi de la tercera edad fue apuñalado en asalto en Quito,"En los Condominios San Gabriel y en los alrededores de la avenida Rumichaca Ñan, en Quitumbe (sur de Quito), hay un ambiente de consternación. Ayer, 18 de julio del 2019, los vecinos del barrio no querían comentar qué ocurrió la noche del miércoles 17 de julio cuando un conductor de taxi murió apuñalado, tras ser víctima de un violento asalto.",0,,
296,19/07/2019,Pasajero de bus herido al tratar de proteger sus pertenencias en Quito,"En La Forestal en la avenida Simón Bolivar, sector oriente de Quito, la mañana de este viernes 19 de julio del 2019, un pasajero de un bus que trató de proteger sus pertenencias fue apuñalado. La Policía logró detener al asaltante y encontró el arma con la que hirió al pasajero.",0,,
297,19/07/2019,Un pasajero fue herido en Quito al intentar evitar un asalto en un bus,"Un pasajero resultó herido la mañana de este viernes 19 de julio del 2019 en un asalto en una unidad de transporte público que transitaba por la avenida Simón Bolívar, en el sector de La Forestal, en Quito.",0,,
298,14/07/2019,Un policía fue apuñalado en Quito cuando evitaba un asalto,"La Policía informó este domingo 14 de julio del 2019 que el sargento Leonidas Pavón se encuentra con pronóstico reservado, después de que recibiera una puñalada durante un asalto.",0,,
299,12/07/2019,Video registra violento asalto de motociclista a un estudiante en Quito,"La cámara de seguridad de un predio registró el momento en el que una persona que viajaba a bordo de una moto atacó a un estudiante, cuando el adolescente camina en una vía del norte de Quito. El sospechoso intentó despojar de la mochila al menor, pero él resistió. Video: Cortesía",0,,
300,12/07/2019,Asalto violento a estudiante quiteño de 14 años fue registrado en video,"Uno de los hombres se bajó de la motocicleta sin placas y se acercó a William C. (nombre protegido), de 14 años, para arrebatarle su teléfono celular Samsung J5. Eran las 06:00 del martes 9 de julio del 2019 en la intersección de las las calles César Andrade y Aurora Estrada del barrio Santa María, en el noroccidente de Quito.",0,,
301,11/07/2019,Cámaras de seguridad registraron un asalto en un local de Guayaquil,"Los tres hombres ingresan a través de la puerta principal del local. A los pocos segundos, se observa cómo uno de ellos hace un movimiento con su mano, muestra que carga una pistola y amenaza a los clientes de una cafetería. La secuencia se muestra en imágenes divulgadas a través de redes sociales este jueves 11 de julio de 2019, sobre el asalto de armados en Urdesa, norte de Guayaquil, el miércoles 10.",0,,
302,11/07/2019,Video de un asalto en una cafetería de Urdesa genera indignación en redes,"Los tres hombres ingresan a través de la puerta principal del local. A los pocos segundos, se observa cómo uno de ellos hace un movimiento con su mano, muestra que carga una pistola y amenaza a los clientes de una cafetería. La secuencia se muestra en imágenes divulgadas a través de redes sociales este jueves 11 de julio de 2019, sobre el asalto de armados en Urdesa, norte de Guayaquil, el miércoles 10.",0,,
303,10/07/2019,"Una mujer herida y un perjuicio de USD 12 000 dejó un asalto en el cantón Salcedo, en Cotopaxi","Tres hombres protagonizaron un violento asalto en Salcedo, en Cotopaxi, este miércoles 10 de julio del 2019. Dispararon dos veces al ingresar a un taller de llantas.",0,,
304,10/07/2019,Tres hombres armados asaltaron a los pasajeros de un bus interparroquial que cubre la ruta Quito-El Quinche,"Momentos de pánico vivieron los pasajeros de un bus interparroquial, a las 05:50 de este miércoles 10 de julio del 2019, mientras se movilizaban por la avenida Simón Bolívar, oriente de Quito. A esa hora, tres hombres armados con pistolas y un cuchillo los asaltaron en el tramo comprendido entre el camposanto Monteolivo y la hormigonera de la Empresa Pública Metropolitana de Movilidad y Obras Públicas (Epmmop).",0,,
305,04/07/2019,Dos hombres golpearon a una mujer despachadora de combustibles para robarle USD 400,"A la mujer despachadora de combustibles le dieron un golpe en el rostro para arrebatarle los USD 400 que recaudó por la venta de combustibles durante la noche. Ocurrió a las 03:15 de este jueves 4 de julio del 2019 en una gasolinera localizada en el sector de Calderón, extremo norte de Quito.",0,,
306,02/07/2019,"Dos personas fueron detenidas por asalto en moto a una chica en Guamaní, en el sur de Quito","La Policía Nacional detuvo a un adulto y aisló a un menor de edad la mañana de este martes 2 de julio del 2019 en el barrio Venecia 1 de Guamaní, ubicado en el sur de Quito. Los investigan por el asalto realizado en contra de una chica de ese sector.",0,,
307,02/07/2019,Dos sospechosos de un asalto en moto fueron retenidos por moradores de un barrio del sur de Quito,"La Policía Nacional detuvo a un adulto y aisló a un menor de edad la mañana de este martes 2 de julio del 2019 en el barrio Venecia 1 de Guamaní, ubicado en el sur de Quito. Los investigan por el asalto cometido en contra de una chica de ese sector.",0,,
308,28/06/2019,Banda delictiva utilizó una pistola de juguete para asaltar un almacén en el norte de Quito,"Tres hombres fueron detenidos por agente de la Policía Nacional del Circuito Iñaquito, en el norte de la capital de los ecuatorianos. Ellos son investigados por el asalto a un almacén que comercializa aparatos electrónicos, perpetrado a las 09:50 del miércoles 26 de junio del 2019.",0,,
309,26/06/2019,Dos sucursales de una pastelería de Quito fueron asaltadas en nueve días,"En apenas nueve días, dos sucursales de una conocida pastelería fueron asaltadas por desconocidos en Quito. Así lo informó hoy, miércoles 26 de junio del 2019, el administrador del último local que fue atracado la noche del lunes 24 de junio en la avenida García Moreno del sector de Llano Grande, extremo norte de la capital.",0,,
310,24/06/2019,"Desconocidos roban bicicletas de triatletas ecuatorianos, en Quito","Adrián Yépez, de 38 años, es un reconocido atleta de Ironman que ha participado en varios torneos internacionales representado al Ecuador. También es profesor de ese deporte con varios alumnos a quienes entrena diariamente.",0,,
311,24/06/2019,Imágenes del asalto de armados a una panadería en Quito,"Las cámaras ubicadas en el interior de una panadería en Carapungo, en el norte de Quito, registraron el asalto de dos hombres armados en el local, cuando los empleados del negocio laboraban. Video: Redes sociales",0,,
312,24/06/2019,Asalto en una pastelería de Carapungo fue captado por cámaras de seguridad,"Los moradores y comerciantes de la avenida Luis Vaccari, en Carapungo, en el norte de Quito, continúan consternados por el asalto en una pastelería del sector, la tarde del domingo 16 de junio del 2019. Temen que más hechos similares vuelvan a ocurrir.",0,,
313,21/06/2019,"Video registra a dos perros que frustran el robo de un auto, cuando encapuchados amenazan al conductor","El video de un asalto frustrado, realizado desde las cámaras de vigilancia en Guadalajara, México, se hizo viral en redes sociales este viernes 21 de junio del 2019. El registro mostraba una realidad diaria de América Latina: dos encapuchados que se acercan a un automóvil y obligan al dueño a bajarse.",0,,
314,21/06/2019,Peatones ayudaron a detener a sospechoso de asalto en La Mariscal,"Los policías del Circuito La Mariscal, barrio ubicado al norte de Quito, apresaron a un hombre, a las 18:00 del lunes 17 de junio del 2019. Lo investigan por el asalto perpetrado contra un adolescente, de 16 años, que caminaba en ese sector.",0,,
315,20/06/2019,Hombre localiza a supuestos asaltantes que le robaron su celular y les disparó en México,"Dos hombres fueron asesinados en Xochimilco, en el sur de Ciudad de México, la madrugada de este jueves 20 de junio del 2019. Ambos eran sospechosos de haber asaltado a los pasajeros de una unidad de transporte público de la localidad, minutos antes del crimen.",0,,
316,20/06/2019,La agencia de una entidad financiera fue asaltada en Azuay,"Cinco hombres encapuchados asaltaron, este miércoles 19 de junio del 2019, la agencia de una cooperativa de Ahorro y Crédito que funciona en el cantón azuayo de Pucará. Los desconocidos se llevaron alrededor de USD 20 000.",0,,
317,18/06/2019,Conductor de un bus interparroquial ayudó a detener a dos sospechosos de asalto en Conocoto,"Los policías del Circuito Conocoto apresaron a dos hombres, a las 13:50 de ayer, lunes 17 de junio del 2019. Ellos son investigados por el asalto y robo con arma blanca a un adolescente, de 17 años, en el puente 5 de la autopista General Rumiñahui, a la altura de Conocoto, oriente de Quito.",0,,
318,07/06/2019,Un cuidador de vehículos que trató de impedir un robo en La Mariscal fue atropellado, está en cuidados intensivos,0,0,
319,06/06/2019,Asalto en túnel de la Línea Amarilla de Lima,"El asalto en túnel de la Línea Amarilla, en Lima, Perú, ocurrió el 20 de abril del 2019. Las víctimas solicitaron el video de la cámara de seguridad, pero la empresa concesionaria administradora del túnel no les entregó. Los representantes de la empresa aclararon que el pago del peaje para la circulación por el túnel no contempla ni garantiza la seguridad para los conductores.",0,,
320,31/05/2019,Persecución en el sur de Quito para detener a una banda de presuntos asaltantes,"Los agentes del Distrito Eloy Alfaro detuvieron a cuatro personas en las avenidas Mariscal Sucre y Rodrigo de Chávez, en el sur de Quito, a las 05:00 del jueves 30 de mayo del 2019. Los investigan por el asalto a una mujer.",0,,
321,30/05/2019,Falleció comerciante herida en un frustrado asalto en el Mercado Mayorista de Ambato,"Delia Pérez, de 56 años, fue atacada con un disparo en el estómago durante un frustrado asalto, ocurrido en el Mercado Mayorista Textil de Ambato el domingo 13 de mayo del 2019. La mujer murió el martes 28 de mayo del 2019, tras 17 días de agonía.",0,,
322,26/05/2019,Cuatro sospechosos detenidos en Santa Elena por el robo a una vivienda,Cuatro hombres fueron detenidos por la Policía Nacional la mañana de este domingo 26 de mayo de 2019. Así lo informó la institución en su cuenta de Twitter.,0,,
323,22/05/2019,Cámara registra asalto a conductor de un taxi en Quito,"El pasajero fue recogido en el sector de la entrada a Carapungo y trasladado hasta el estadio del Comité del Pueblo, en el norte de Quito, donde se perpetró el asalto. La Policía Nacional informó que investigará el hecho.",0,,
324,22/05/2019,El asalto y amenazas al conductor de un taxi en Quito fue registrado en video,"El asalto quedó registrado en la cámara del taxi. En el video, que dura aproximadamente dos minutos, se observa al conductor junto a un pasajero que hablan, mientras ambos se trasladan a bordo del vehículo en el norte de Quito el pasado 8 de abril del 2019.",0,,
325,20/05/2019,Un robo a un transporte y otro a una persona quedaron registrados en video,"Un video registró cuando una persona subió a un vehículo de transporte escolar por una de las ventanas, en Ambato. El hombre fue detenido.",0,,
326,15/05/2019,Un muerto y 16 heridos al volcarse autobús en intento de asalto en México,"Una persona murió y otras 16 quedaron heridas al volcar un autobús de pasajeros durante un intento de asalto este miércoles 15 de mayo del 2019 en el nororiental estado mexicano de Tamaulipas, informaron las autoridades.",0,,
327,09/05/2019,Delincuencia en Quito afecta a usuarios de estaciones de servicio,Una banda delictiva utilizaba motos de alto cilindraje para asaltar locales comerciales en Quito. Los actos delictivos quedaron registrados en videos que muestran como tres personas se suben a la moto luego de desmantelar los locales comerciales.,0,,
328,08/05/2019,Asaltos en gasolineras quedaron registrados en videos,"Un grupo de hombres ingresa a las estaciones de servicio ,simulando comprar, amenazando con armas de fuego a vendedores y clientes obligándolos a entregar sus pertenencias. Dos de los agresores fueron detenidos por la Policía Nacional en el sector de la Mitad del Mundo.",0,,
329,08/05/2019,"Policía capturó a cuatro personas que asaltaron una cooperativa de ahorro y crédito en Caluma, en Bolívar","La Policía Nacional ejecuta un operativo de búsqueda para dar con los supuestos asaltantes de una cooperativa de ahorro y crédito en el cantón Caluma, ubicado en el subtrópico de la provincia de Bolívar, este miércoles, 8 de mayo del 2019. Luego de que un grupo de hombres ingresará a la sucursal de una entidad financiera para llevarse una cuantiosa suma de dinero de la caja fuerte.",0,,
330,08/05/2019,Un tiroteo se registró en estación de servicio del norte de Quito, dos hombres fueron detenidos,0,0,
331,07/05/2019,14 detenidos por asaltos y robo a mano armada en locales en Quito,"Catorce personas de dos organizaciones fueron capturadas por la Policía Nacional en Quito. En el primer caso, siete sospechosos fueron detenidos en flagrancia la noche del lunes 6 de mayo del 2019. Según el reporte, el hecho se produjo cuando se efectuaba un robo en un local comercial de artefactos eléctricos en el norte de Quito.",0,,
332,05/05/2019,Un hombre fue detenido y es investigado por asalto a peatones en las inmediaciones del Parque Metropolitano,"Un hombre fue detenido en las calles Guangüiltagua y Diego Noboa, a pocos pasos del acceso al Parque Metropolitano, norte de Quito. El sospechoso es investigado por asalto y robo a los transeúntes que caminan por ese sector.",0,,
333,04/05/2019,Imágenes de enfrentamientos entre moradores y la Policía en Quito por intento de linchamiento,"Un grupo de moradores del barrio La Argelia, en el sur de Quito, se enfrentaron a la Policía este sábado 4 de mayo del 2019, cuando los uniformados evitaron que las personas linchen a dos detenidos. Los residentes reclamaron por la inseguridad en el sector.",0,,
334,04/05/2019,Un centenar de policías evita linchamiento de dos hombres en Quito,"Momentos de tensión se vivieron la madrugada de este sábado 4 de mayo del 2019 en el suroriente de Quito. Una turba trató de ajusticiar a dos hombres, quienes ahora son investigados por supuestamente apuñalar a dos jóvenes.",0,,
335,02/05/2019,Asaltan al equipo de Café Tacvba cuando se dirigían a balneario de México,"El equipo de la banda mexicana Café Tacvba fue asaltado este jueves 2 de mayo del 2019 en una carretera que conecta al central estado mexicano de Puebla con Veracruz, en el este del país, informó el grupo en un comunicado.",0,,
336,30/04/2019,Tres personas asaltaron una cooperativa de ahorro y créditos en Guayaquil,"La Policía Nacional detuvo a tres sospechosos, tras un asalto en una cooperativa de ahorro y crédito ubicada en el centro de Guayaquil. Los implicados se habrían llevado dos bolsas con dinero, tras amedrentar al personal administrativo.",0,,
337,29/04/2019,Video registró un asalto en moto a personas en Carcelén,"El video se viralizó durante el último fin de semana en las redes sociales. En las imágenes se observa a dos individuos que se movilizan en una motocicleta blanca y asaltan a una mujer en Carcelén, barrio ubicado en el extremo norte de Quito. Los vecinos del lugar se sienten indignados y aseguran que ese tipo de atracos son frecuentes en la actualidad. Coinciden que personas desconocidas atacan a los transeúntes para arrebatarles sus pertenencias de forma violenta.",0,,
338,22/04/2019,"Asalto en la Rumiñahui, norte de Quito, fue registrado en video","El asalto quedó registrado en el video. Una pareja dentro de un automóvil, en el sector de la Rumiñahui, norte de Quito, parquea y otro auto se parquea frente a ellos. Del auto de las víctimas baja el chofer y se ve cómo tres sujetos bajan del auto de enfrente; uno apunta a la cabeza con un arma de fuego exigiéndole que le entregue sus pertenencias, mientras que otro abre la puerta del copiloto, donde se encontraba la mujer.",0,,
339,22/04/2019,"Un hombre fue víctima de un violento asalto en la Rumiñahui, en Quito","El asalto violento con armas de fuego a un ciudadano en la Rumiñahui, en Quito, quedó grabado en video.",0,,
340,17/04/2019,Universitario atacado con una piedra para robarle junto a su auto en Cumbayá,"El asalto se produjo a las 11:30 del martes, 16 de abril del 2019, en Cumbayá, en el oriente de Quito. Dos hombres agredieron a un estudiante universitario con una pedrada en la cara para robarle.",0,,
341,17/04/2019,"Por robar un parlante, un hombre chocó su vehículo contra dos autos en Tumbaco","Un hombre fue detenido la mañana de ayer, 16 de abril del 2019, por los policías del Circuito Tumbaco, en las periferias de Quito.",0,,
342,15/04/2019,"Joven víctima de secuestro exprés en la González Suárez, apuñalado en la cara","La pesadilla de Mateo C. (nombre protegido) comenzó a la 01:30 del domingo 14 de abril del 2019 en el sector de la avenida González Suárez y calle Muros, centro – norte de Quito. A esa hora, el joven de 22 años salió de un centro de diversión y fue abordado por unos desconocidos, quienes lo asaltaron de forma violenta para robarle el carro y sus pertenencias.",0,,
343,12/04/2019,Una mujer fue víctima de un asalto violento en Cumbayá tras tomar un taxi,"Una noche de horror vivió Helen C. a las 19:42 del miércoles 10 de abril del 2019 en Cumbayá, en el oriente de Quito. Dos desconocidos la asaltaron y agredieron físicamente luego de que tomara un taxi para dirigirse a su casa.",0,,
344,09/04/2019,Encapuchados usan una excavadora para robar cajero automático en Irlanda del Norte,"Un grupo de hombres robó una excavadora de una zona en donde se realizaba una construcción y la trasladaron frente a un cajero bancario ubicado un una gasolinera en Londonderry, en Irlanda del Norte.",0,,
345,03/04/2019,Video de un simulacro en banco de Santo Domingo alarma en redes,"En las redes sociales circula un video en el que se muestra a una persona herida, tras un supuesto asalto en una entidad bancaria de Santo Domingo de los Tsáchilas, al nororiente del país. También se difunden los nombres de dos supuestos policías que habrían fallecido durante el robo frustrado.",0,,
346,02/04/2019,Un asalto tipo sacapintas fue registrado en video en el sur de Quito,"Una supuesta banda dedicada a asaltar a clientes de bancos (sacapintas) fue desarticulada ayer, 1 de abril del 2019, por la Subdirección Nacional de Investigaciones contra el Delito de Derecho a la Propiedad (Sidprobac) de la Policía Nacional durante el operativo denominado 'Avalancha 146'.",0,,
347,02/04/2019,Un video captó un asalto en las afueras de una entidad bancaria,"La Policía investiga a cinco sospechosos detenidos por el asalto y robo a mano armada, bajo la modalidad de sacapintas, a un hombre que retiró USD 4000 de una entidad financiera en el sector de Conocoto (valle de Los Chillos), en septiembre de 2018 y que quedó registrado en una cámara de video.",0,,
348,29/03/2019,"Hernán A., víctima de la inseguridad: ‘Sobre mi pecho sentí el puñal del hombre que me robó la bicicleta’","Ocurrió la madrugada del pasado 13 de marzo del 2019 en la parroquia de Cumbayá, en el oriente de Quito. Ese día el ciclista Hernán A., de 54 años, fue asaltado violentamente por un grupo de desconocidos que le arrebataron su bicicleta de alta gama.",0,,
349,26/03/2019,"Por disparar contra sus asaltantes, hombre en Colombia irá dos años a la cárcel y tendrá que indemnizarlos","Un hombre fue víctima de un asalto en Bogotá, Colombia, a finales de diciembre del 2018. En ese entonces, el ciudadano utilizó su arma de fuego en contra de los agresores, para defenderse durante el robo de su bicicleta. Sin embargo, su reacción fue penalizada y enfrentará dos años de cárcel y tendrá que indemnizar a sus asaltantes.",0,,
350,26/03/2019,Un mexicano lideró asalto a embajada norcoreana en Madrid y ofreció al FBI la información robada,"Un joven mexicano lideró la banda que asaltó en febrero la embajada norcoreana en Madrid, y ofreció días después al FBI la información robada, según el auto publicado este martes 26 de marzo del 2019 por un alto tribunal español.",0,,
351,21/03/2019,Video registra el momento en que una mujer y su hija son víctimas de un asalto,"A las 14:30 del lunes 18 de marzo del 2019, un hombre fue detenido en el sector de la Plaza Victoria del Centro Histórico de Quito, a una cuadra de la avenida 24 de Mayo. Él es investigado por el asalto perpetrado contra una adolescente, de 17 años, a quien le arrebató la mochila y huyó en una motocicleta.",0,,
352,16/03/2019,Disidentes norcoreanos responsables del asalto a embajada en Madrid,"Un grupo disidente clandestino que busca derrocar al líder norcoreano Kim Jong Un estuvo detrás del asalto a la embajada de Corea del Norte en Madrid el mes pasado, según un artículo del Washington Post.",0,,
353,14/03/2019,Imágenes del robo a un ciclista en la ruta Chaquiñán en Cumbayá,"El video fue captado cerca de los rieles del tren desde San Patricio hasta llegar a Lumbisí, en el oriente de Quito, el 13 de marzo del 2019. En las imágenes se observa cómo tres desconocidos le roban la bicicleta, de forma violenta, a una persona. El deportista trata de escapar, pero del carro salen 2 hombres que lo empujan hasta caer y se llevan la bicicleta. Video: Cortesía",0,,
354,14/03/2019,Video capta momento de asalto violento contra un ciclista en Cumbayá,"El video dura 50 segundos y fue captado en Yanazarapata, cerca de los rieles del tren desde San Patricio hasta llegar a Lumbisí, en la parroquia de Cumbayá, oriente de Quito. En las imágenes se observa cómo tres desconocidos le roban la bicicleta, de forma violenta, a una persona.",0,,
355,14/03/2019,"La Policía capturó a tres hombres, en el parque La Carolina, por tentativa de asesinato","Tres hombres fueron detenidos por los policías del Circuito Iñaquito a las 14:00 de ayer, 13 de marzo del 2019, al interior del parque La Carolina, en el norte de Quito. Ellos son investigados por tentativa de asesinato.",0,,
356,27/02/2019,Cinco detenidos en la quebrada El Censo tras asalto a una mujer,"Un operativo policial se montó la mañana de este miércoles 27 de febrero del 2019 en las inmediaciones de la quebrada El Censo, en el Trébol, ubicada en el centro - oriente de Quito. La razón: localizar a dos hombres, quienes son investigados por el robo del teléfono celular y la billetera a una mujer que esperaba un bus en ese sector.",0,,
357,27/02/2019,Dos hombres se escondieron en la quebrada El Censo luego de asaltar a una mujer en el sector del Trébol,"Una mujer, de 40 años, fue víctima de un asalto a las 09:20 de este miércoles 27 de febrero del 2019 en el sector del Trébol, centro de Quito. Dos desconocidos le arrebataron el celular y su billetera y luego se escondieron en la quebrada El Censo.",0,,
358,22/02/2019,Dos mujeres y dos hombres con prisión preventiva tras asalto a Consulado de Venezuela en Ecuador,"La Fiscalía General del Estado informó este viernes 22 de febrero del 2019 que procesó por un supuesto robo a cuatro personas que habrían participado en el asalto al Consulado de Venezuela en Guayaquil, costa del Ecuador, el pasado miércoles.",0,,
359,21/02/2019,Asaltantes a bordo de motos atemorizan a los habitantes del valle de Los Chillos,"Una motocicleta roja sin placas ha sido identificada por los vecinos del barrio San Gabriel de Mirasierra, en la parroquia de Alangasí, en el valle de Los Chillos, en el oriente de Quito. Aseguran que dos hombres se movilizan en ese vehículo para asaltar a los transeúntes y moradores del sector.",0,,
360,20/02/2019,"Armados asaltan y agreden a personas en Consulado de Venezuela en Guayaquil, Ecuador","Un grupo de siete personas irrumpió este miércoles 20 de febrero del 2019 en el Consulado General de Venezuela en la ciudad de Guayaquil, en la costa del Ecuador, y aparentemente se llevaron la recaudación consular entre insultos y vejaciones a los trabajadores y usuarios de la legación diplomática.",0,,
361,17/02/2019,Varios detenidos en operativos contra el microtráfico y robo de equipos,"Tres operativos policiales contra el microtráfico y el robo de equipos electrónicos concluyeron con varias detenciones en diferentes puntos de Ecuador, informó este domingo 17 de febrero del 2019 la Policía Nacional.",0,,
362,13/02/2019,Moradores de La Argelia impidieron que un transeúnte sea asaltado,"Los vecinos se conglomeraron en la intersección de la calle Borbón y avenida Maldonado del barrio La Argelia, en el sur de Quito. Eran las 21:45 de ayer, martes 12 de febrero del 2019.",0,,
363,13/02/2019,Desconocidos asaltaron a mujer policía en el sector de Las Casas,"Una mujer policía fue víctima de un robo al mediodía del lunes 11 de febrero del 2019, en el sector de Las Casas, noroccidente de Quito. Por este hecho, una persona fue apresada para las investigaciones.",0,,
364,12/02/2019,"Asaltantes encerraron al chofer y al ayudante de un camión repartidor en la cajuela frigorífica, en Quito","El conductor y el ayudante de un camión que repartía productos lácteos en el sector de Bellavista de Calderón, en el norte de Quito, fueron encerrados en el compartimento frigorífico de su vehículo. Ocurrió durante el asalto que ellos sufrieron a las 14:45 del lunes 11 de febrero del 2019, frente a una tienda de abarrotes.",0,,
365,06/02/2019,Un turista ruso fue apuñalado en El Dorado,"Un ciudadano ruso falleció a causa de un apuñalamiento en el barrio de El Dorado a las 20:40 del pasado lunes 4 de febrero de 2019. El turista, que se encontraba acompañado de su pareja, fue abordado por cuatro personas que intentaban quitarle sus pertenencias. Al resistirse al asalto, fue apuñalado en las escalinatas de las calles Valparaíso y Antonio Elizalde de La Ciudadela Argentina.",0,,
366,06/02/2019,Cuatro personas fueron apresadas tras el crimen de un turista ruso en Quito,"Hay miedo entre los moradores que viven en las escalinatas de las calles Valparaíso y Antonio Elizalde de La Ciudadela Argentina, del barrio La Tola, en el Centro Histórico de Quito. Los vecinos comentan con preocupación sobre el crimen perpetrado contra un ciudadano ruso, a las 20:40 del pasado lunes 4 de febrero del 2019.",0,,
367,30/01/2019,Operativo deja varios detenidos implicados en el robo a entidad financiera en Manta,La Policía de Manta ejecutó un operativo en varios cantones de Manabí donde detuvo a algunas personas por el delito de delincuencia organizada.,0,,
368,25/01/2019,Estas son las nuevas medidas para ingresar a la Facultad de Medicina de la U. Central,"Nuevos horarios de cierre, documentos e iluminación son parte de las medidas que el decano de la Facultad de Medicina de la Universidad Central, Ramiro López, dijo que se implementarán en ese centro de estudios para mejorar la seguridad de los estudiantes. Allí se registraron disparos por un asalto a un universitario, que generó protestas.",0,,
369,25/01/2019,"Fernando Casanova, esposo de la asambleísta Rina Campain, fue asesinado en el norte de Quito","Fernando Casanova murió en un ataque armado en los exteriores de un banco de la av. 6 de Diciembre y Portugal, norte de Quito, este viernes 25 de enero del 2019. El hombre, esposo de Rina Campain, asambleísta del movimiento Creo por Esmeraldas, había acudido a la entidad.",0,,
370,25/01/2019,Las seguridades se refuerzan en la Facultad de Medicina de la U. Central luego de un asalto violento,Las alarmas se encendieron en la Facultad de Medicina de la Universidad Central del Ecuador luego de que la noche del pasado lunes se registrara un hecho violento en las instalaciones de ese centro superior. Un hombre armado ingresó para asaltar a un grupo de alumnos de la carrera de Biología y se registraron disparos.,0,,
371,25/01/2019,Tres hombres que atacaban a transeúntes en las inmediaciones de la Facultad de Medicina fueron detenidos,"A las 18:00 del miércoles 23 de enero del 2019, tres hombres fueron apresados en la intersección de las calles Iquique y Julio Castro del barrio El Dorado, centro de Quito, a 300 metros de la Facultad de Medicina de la Universidad Central.",0,,
372,24/01/2019,La población de Puembo está consternada por asesinato de un joven que sufrió un asalto,"El sueño de Andrés Padilla Castro, de 19 años, era convertirse en un prestigioso mecánico de aviones en Ecuador y apoyar a su familia. Luego, seguir preparándose hasta graduarse como piloto comercial y recorrer el mundo.",0,,
373,23/01/2019,"Valeria, víctima de intento de secuestro en Quito: ‘Comenzaron a arrastrarme para subirme a un taxi’","La estudiante de comunicación social de la Universidad Salesiana, Valeria (nombre protegido), de 34 años, vivió una pesadilla la noche del pasado martes 15 de enero del 2019 cuando fue víctima de un asalto violento en el norte de Quito.",0,,
374,15/01/2019,Piratas siguen atacando a camaroneros,"Un canal del estero Salado luce desolado. Solo tres motores de una lancha guardacostas de la Armada rompen el silencio. El cauce de 63 km, que comienza en la Base Naval Sur y desemboca a la altura de la parroquia Posorja, es una de las cinco “rutas seguras”, que la Marina trazó para disminuir los robos en el Golfo de Guayaquil. Esta zona tiene alta presencia de camaroneras y genera el 60% de la producción de camarón del Ecuador, según datos de la Cámara Nacional de Acuacultura (CNA).",0,,
375,28/12/2018,La seguridad se refuerza por las fiestas de fin de año,"Por el feriado de fin de año, los policías incrementaron la vigilancia y los operativos para prevenir los robos. En el caso de Quito, la orden es que los equipos realicen por lo menos 10 operativos diarios (en días normales se hacen cuatro).",0,,
376,27/12/2018,La Policía se demoró 20 minutos en detener al hombre que robó el celular a la Reina de Quito,"El hecho se produjo a las 19:20 del domingo 23 de diciembre del 2018 en las calles Quiroga y Vicente Rocafuerte del barrio San Roque, en el Centro Histórico de Quito. A esa hora, un hombre robó el teléfono iPhone a la Reina de Quito, Daniela Almeida.",0,,
377,26/12/2018,La Reina de Quito 2018 fue asaltada en agasajo navideño en el Centro Histórico,"La Reina de Quito 2018, Daniela Almeida, denunció a través de su cuenta de Facebook que el 23 de diciembre de 2018 fue víctima de un “robo con violencia” en el sector de San Roque, en el Centro Histórico de la capital.",0,,
378,19/12/2018,Armados golpearon y maniataron a empleados de local comercial en el norte de Quito,"Un asalto ocurrió a las 20:15 del lunes 17 de diciembre del 2018 en un local de arreglos florales ubicado en la calle De las Magnolias y pasaje Nueces, sector Los Laureles, en el norte de Quito.",0,,
379,10/12/2018,Armados dispararon a un auto con dos personas en asalto en vía Girón-Pasaje,"Una persona murió y otra quedó herida tras un asalto a mano armada en la vía Cuenca-Girón-Pasaje, que une a la provincia de Azuay con El Oro, a la altura del túnel de la represa hidroeléctrica de San Francisco, en el sur del Ecuador.",0,,
