,fecha,titulo,descripcion
157,"enero 29, 2018",Se quedaron a cuidar sus casas en San Lorenzo,"26 familias se albergan en la iglesia matriz de san Lorenzo, en Esmeraldas, luego de la explosión del coche bomba. Otros permanecen en sus hogares por miedo a los robos."
158,"octubre 25, 2017",Policía impidió dos robos en Ambato,La comunidad alertó y la Policía detuvo a dos presuntos “asaltas casas” en el norte de Ambato.
159,"octubre 18, 2017",Los moradores del barrio Virgen del Milagro reclaman seguridad,"“No más robos; fuera delincuencia”, gritó un grupo de vecinos del barrio Virgen del Milagro, al oeste de Cuenca, esta mañana durante un plantón."
160,"octubre 16, 2017",Jaime Nebot: “Lo que hay aquí es una pandemia delincuencial”,"La oleada delictiva en el Puerto Principal obligó al gobernador del Guayas, José Francisco Cevallos, a plantear el estado de excepción. Las cifras son alarmantes. Tan solo en la zona 8 se han cometido 20.500 delitos en lo que va del año, de los cuales"
161,"agosto 14, 2017","Se reducen los índices de delitos, según las autoridades","Los delitos como homicidios, robos y el crimen organizado presentaron una reducción importante en los últimos cuatro meses, según el informe entregado por la Policía Nacional."
162,"julio 28, 2017",¡El incierto camino hacia el Panecillo!,"Las señales de peligro y sitio seguro compiten a los pies de la Virgen más célebre de Quito. Algunos moradores temen transitar por las escalinatas de noche, donde dicen que suelen producirse robos."
163,"junio 30, 2017",Asaltaban vestidos de payasos y curas,"Unidad de Inteligencia Antidelincuencial (UIAD) detuvo a cuatro sospechosos de robos a locales comerciales y entidades financieras, en Cuenca."
164,"abril 13, 2017",Un grupo de comuneros reaccionó ante un asalto en Ambato,La reacción se debe a los constantes robos en la parroquia Juan Benigno Vela.
165,"diciembre 23, 2016",Supuesto ecuatoriano que robó oro en Manhattan hurtó zapatos y joyas,"Julio Nivelo (alias David Vargas), de 53 años, cometió al menos otros siete robos este año en Manhattan."
166,"diciembre 07, 2016",Editorial: Robos en época navideña,
167,"octubre 19, 2016","En Quito, la gente podrá reconocer sus cosas robadas",Las personas que han sido víctimas de asaltos y robos ahora podrán reconocer las pertenencias que les fueron arrebatadas. La Policía Judicial tiene como meta que los perjudicados reconozcan sus objetos.
168,"mayo 24, 2016",Lleva un ‘diario’ con los robos que ha sufrido,
169,"mayo 03, 2016",“Todos los días hay robos de motores”,
170,"abril 22, 2016","Respirar, conseguir comida y evitar robos, los retos diarios en la zona cero",
