,fecha,titulo,descripcion
151,"abril 04, 2021",Guayaquil: Sorprendieron a delincuentes cuando robaban piezas,"Un lugareño observó cuando los individuos perpetraban el delito y alertó a la Policía. Luego, hubo una persecución y un patrullero terminó chocado."
152,"abril 04, 2021",Guayaquil: Asaltaban con arma de juguete,"Dos sujetos fueron detenidos tras el robo de teléfonos celulares a un grupo de personas, en el norte de la urbe porteña"
153,"abril 03, 2021","Robó cinco celulares ""para pagar una deuda""","El hecho se perpetró en la bahía comercial del centro de Guayaquil. El sujeto fue descubierto por su jefa, en un local de venta de teléfonos."
154,"abril 01, 2021",Conseguían plata para Los Choneros,Una banda se dedicaba al robo de vehículos en Quito como parte del financiamiento de esta organización narcodelictiva.
155,"marzo 31, 2021",Guayaquil: 'Narcochoreo',"Cinco personas ‘cayeron’ tras irrumpir en la casa donde una banda almacenaba droga, en Guayaquil. Serían miembros de la banda de Los Choneros"
156,"marzo 30, 2021","En Quito, pillos 'salados' son descubiertos al vender los productos robados","Habrían asaltado un taller en el norte de Quito y luego, sin saberlo, pretendieron vender el botín a un amigo de la víctima"
157,"marzo 30, 2021",Confuso asalto con muerte,Policía investiga si balacera ocurrida en centro comercial de Machala tiene relación con el hombre fallecido en centro de salud de Pasaje
158,"marzo 30, 2021",Caso Ruales: Fiscalía pide vincular a dos sospechosos a la investigación por asesinato,"Los individuos son alias Casquete, quien ya está procesado por el robo del vehículo usado en el crimen, y alias Choclo, el presunto líder"
159,"marzo 30, 2021",¡Hombre se 'choreó' juguete sexual de una tienda!,"El robo quedó captado en un video de la cámara de seguridad de un establecimiento de Ibagué, Colombia."
160,"marzo 30, 2021",'Pelaron' un trailer en el norte de Guayaquil,Unos diez delincuentes interceptaron el vehículo en el intercambiador de tránsito que conecta a las vías a Daule y Perimetral
161,"marzo 28, 2021","¡Robo, puñaladas y dolor en Guayaquil!","Supuestos pasajeros asaltaron a un taxista y luego lo abandonaron. Los implicados apuñalaron al conductor, quien luego de unas horas falleció"
162,"marzo 26, 2021",Robo de 50 'lucas' se le hizo 'agua' a un pillo,"Un sujeto pretendía asaltar a un ciudadano, quien había retirado dinero de una entidad bancaria en Urdesa, norte de Guayaquil"
163,"marzo 25, 2021","Torturados, asesinados y al agua",En El Oro hallaron cadáver de pescador en alta mar. Sería una de las tres víctimas de robo por los llamados piratas
164,"marzo 24, 2021",Baleada por un celular y 25 dólares,"Un mujer que regresaba de su trabajo fue víctima de robo. El delincuente le disparó en la pierna, la víctima murió debido a la grave herida."
165,"marzo 24, 2021",Detienen a dos 'pillos' que robaban el cerro Las Cabras,"Dos delincuentes fueron capturados por la Policía, luego de que asaltaran a una mujer en un populoso sector de Durán"
166,"marzo 24, 2021",Gustavo Enrique fue víctima de la delincuencia,Al cantante le robaron dos bolsos que contenían equipos electrónicos. Dice que solo quiere recuperar su pasaporte porque necesita salir del país
167,"marzo 22, 2021",Recuperaron vehículos robados en Guayaquil y otros dos cantones,"Operativos de rutina en Guayaquil, Durán y Samborondón detectan los automotores con restricciones de circulación"
168,"marzo 17, 2021",Entraron por un helado y les robaron el auto,"Mientras una familia entraba a un local, un sujeto les abría el auto y les robaba sus pertenencias en Pomasqui, norte de Quito."
169,"marzo 15, 2021",Acurrucados los agarró la policía,Detenidos luego de robo en centro comercial de Quevedo
170,"marzo 12, 2021",¡Amarraron a los dueños de un cíber y se 'chorearon' 8 'lucas'!,Tres hombres armados ingresaron al negocio ubicado en el centro de Guayaquil. En la cartera de la propietaria guardaron el billete que robaron
171,"marzo 12, 2021",¡Felipe 'El Loco' Crespo fue víctima de robo!,El influencer narra que lo apuntaron con un arma en la cabeza y se le llevaron sus pertenencias. El sospechoso tiene prisión preventiva...
172,"marzo 09, 2021",¡Pilas con el ladrón de la gorra en Cumbayá!,Víctimas de robos coinciden en que el sujeto llevaba un gorro blanco con una línea roja.
173,"marzo 08, 2021",En Quito mujer 'voló' del susto,"Adulta mayor fue asaltada y secuestrada. Para huir de los pillos, saltó del auto en donde la retuvieron."
174,"marzo 07, 2021",Mujer se lanzó de un auto mientras le robaban en Quito,"Sucedió en el norte de la capital. La víctima es una adulta mayor, quien se subió a un taxi y la amenazaron cuatro personas."
175,"marzo 06, 2021",La tragedia no lo deja vivir,Lo investigan por el fallecimiento del sospechoso de robo. Podría enfrentar una pena de hasta 10 años de prisión y cuenta que lo tiene atormentado.
176,"marzo 05, 2021",Fotitos del robo 'pa' el recuerdo' del Monumental,Ocurrió a las tres de la madrugada y todo quedó grabado en las cámaras del estadio.
177,"marzo 04, 2021",¡ Policía ‘voló’ en plena persecución!,"La patrulla se volcó y un agente salió ‘disparado’ por el parabrisas. El choro, quien huía con carro ajeno, sí ‘cayó’."
178,"marzo 04, 2021","Detienen a un 'pillo' luego de una persecución, en el sur de Quito",El sospechoso al parecer robaba a sus víctimas en una motocicleta. La Policía lo capturó luego de una denuncia ciudadana.
179,"marzo 04, 2021",Quito: Le robaron la ropa y hasta el pasaporte,Una joven venezolana fue asaltada en el norte de la capital. Iba con su hijo cuando dos hombres la atacaron
180,"marzo 04, 2021",Guayaquil: Arma encasquillada impide robo y asesinato,"Hombre impide que le roben a su hermano, pero delincuentes trataron de dispararle. El sospechoso fue detenido con un revólver"
181,"marzo 04, 2021",Guayaquil: Le robaron y luego pedían dinero por los documentos,Operativo deja tres detenidos en el norte de la ciudad. Los sospechosos serían parte de una banda de extorsionadores
182,"marzo 04, 2021",Barcelona: Se robaron una laptop en el Monumental,En el vídeo se observa como buscaron la computadora portátil desde el área administrativa del estadio.
183,"marzo 03, 2021",Con subametralladora asaltaron en avícola de Guayaquil,Se llevaron tres celulares y 280 dólares. El hecho quedó registrado en el sistema de vigilancia del negocio. No hay detenidos.
184,"marzo 02, 2021",Mujer es arrestada después de que la policía encontró residuos de Cheetos en sus dientes,"Sharon Carr fue arrestada por un cargo de robo en primer grado después de que los residuos de Cheetos la vincularan con la escena de una invasión a una casa en Tulsa, Oklahoma (EEUU)."
185,"marzo 02, 2021",´Peló’ a sus jefes en sus narices,"Empleada de un patio de venta de carros se habría transferido a su cuenta 50 mil dólares para gastárselos en ""vanidades"""
186,"marzo 02, 2021",Quito: Hombre se hace pasar por ciclista para robar,Varias personas han sufrido robos con esta modalidad. El hombre les distrae con su supuesta experiencia en el ciclismo. Ocurrió en el Valle de Los Chillos
187,"marzo 01, 2021",¡Abrakadabra! Tres sujetos entran a las casas por arte de magia,"Al ver las fotos de los sospechosos, una vecina de San Antonio se animó a contar su historia"
188,"marzo 01, 2021",¡Se vistieron de futbolistas para robar en domicilios de Ambato!,Los 20 sospechosos recibieron prisión preventiva.
189,"febrero 26, 2021","Con un destornillador, dos ladrones pretendían 'bajarse' una motoneta",La Policía detuvo a dos asaltantes en el centro de Guayaquil. Sus dos compinches huyeron
190,"febrero 26, 2021",Se ‘pateó’ una patrulla estatal,Borrachito aprovechó que el vigilante estaba ocupado en un procedimiento para llevársela
191,"febrero 25, 2021",Asaltaron a brigada médica de la Prefectura de Santa Elena,Hasta la camioneta de la entidad se la llevaron. El atraco ocurrió en vía Chanduy-Engunga
192,"febrero 25, 2021",¡Les cayó la ley a los talleres mecánicos clandestinos!,Hay tres personas detenidas y tres automotores y una motocicleta retenidos en esos locales que presuntamente funcionan al margen de la ley
193,"febrero 24, 2021",Hasta las ollas se robaron de una escuela,Pillos derribaron una pared de concreto para desmantelar el plantel educativo
194,"febrero 24, 2021",La ‘dan duro’ al robo de tapas de alcantarilla en Quito,"Solo en enero, se reportaron más de 164 rejillas en la capital. La multa por estos actos es de 200 dólares."
195,"febrero 24, 2021",Guayaquil: El 'choreo' de automotores no tiene freno,En apenas tres horas del martes 23 de febrero fueron rescatados tres vehículos por la Policía
196,"febrero 23, 2021","En Quito, la cámara de un hombre grabó su asesinato","Un video registró el momento en que la víctima fue atacada por un sujeto, quien también le robó el celular. La Policía investiga el caso"
197,"febrero 20, 2021",Le agujerearon la cabeza de un balazo,Un muerto y una mujer herida dejó el robo a una hacienda bananera de El Oro. Encapuchados atacaron en Machala
198,"febrero 19, 2021",¡Dos hombres fueron acribillados en Machala!,Una de las víctimas tenía antecedentes penales por delito de robo y cada semana debía presentarse a la Fiscalía para firmar
199,"febrero 18, 2021",Puebloviejo: joven fue atado con los cordones de sus zapatos para robarle,Delincuentes se llevaron 3.000 dólares de un local comercial del cantón Puebloviejo
200,"febrero 18, 2021",'Cuartel de las feas' fue desarticulado en el sur de Guayaquil,Dos mujeres y tres hombres fueron detenidos por presuntamente alquilar armas de fuego para cometer delitos.
201,"febrero 17, 2021",Solo 20 minutos disfrutaron tres venezolanos de un auto robado,"Los sospechosos fueron capturados en Puente Lucía, cuando salían de Guayaquil con rumbo a Daule"
202,"febrero 13, 2021",Crimen de Efraín Ruales se reconstruirá en 3D,"No existen detenidos por la muerte del presentador. Hasta el momento, alias Casquete está procesado por el robo del vehículo usado por los criminales."
203,"febrero 12, 2021",Tania Realpe dice estar pasando una mala racha,"La artista fue víctima de la delincuencia, se le llevaron algunas de sus pertenencias. Además, se contagió de COVID-19 y ya se está recuperando"
204,"febrero 12, 2021",Detienen a ladrón que robaba 'de lo lindo' con un cuchillo,"El capturado le robó el celular a una chica, quien se encontraba con una amiga. El hecho ocurrió en la ciudadela Sauces 1, norte de Guayaquil"
205,"febrero 12, 2021",¡Roban a periodista deportivo en vivo y directo!,"El comunicador Diego Ordinola se encontraba en los exteriores del estadio Monumental, cuando fue apuntado con un revólver"
206,"febrero 12, 2021",Dos detenidos en El Recreo se paseaban con un 'mata chancho',Dos sujetos fueron aprehendidos en la parte posterior de la segunda etapa de El Recreo. Ellos serían los causantes de un robo ocurrido esta semana.
207,"febrero 10, 2021",En Portoviejo: Hizo flete con la ’pelona’,"Una de las víctimas encontrada en el portamaletas de un vehículo registra 9 procesos por robo, tentativa de asesinato y asociación ilícita."
208,"febrero 10, 2021",Expolicía recibió un ‘plomazo’ por resistirse al robo de su celular,"El crimen ocurrió en un terreno baldío ubicado en la ciudadela Bellavista, en el norte de Guayaquil"
209,"febrero 10, 2021",Quito: ¡Se quedó sin vender su auto y sin celular!,Un joven fue víctima de robo en un semáforo de Quito. Le preguntaron si vendía su carro para distraerlo.​
210,"febrero 09, 2021",Ya ni en Isla Mocolí se salvan del hampa,Agarran y procesan a sospechoso del robo de materiales de construcción en una urbanización de esa zona fuertemente custodiada
211,"febrero 08, 2021","En EE. UU. acribillan a bloguero que simuló un ""robo de broma"" para su canal en YouTube",Timothy Wilks llevaba cuchillos de carnicero como parte del truco. David Starnes no lo sabía y disparó mortalmente al joven para defenderse
212,"febrero 07, 2021",Elecciones 2021: Unas 500 personas retiradas de parques de Guayaquil por infringir la Ley seca,Desde el viernes se han ejecutado 1.295 operativos que dejan también 19 detenidos por delitos de robo y se incautaron cuatro armas de fuego.
213,"febrero 07, 2021",Caso Efraín Ruales: ¡‘Cana’ y protección para Casquete!,"El individuo fue procesado por el robo del vehículo utilizado en el asesinato del presentador Efraín Ruales Ríos, en Guayaquil."
214,"febrero 06, 2021",Caso Efraín Ruales: Investigado por muerte será enviado a la cárcel 4,Sospechoso en la muerte de Ruales será enviado a Quito. Lo procesaron por el robo del carro en el que viajaban los asesinos del actor.
215,"febrero 05, 2021",Caso Efraín Ruales: Sospechosos detenidos escondían teléfonos y dinero en el tumbado,La Policía y la Fiscalía llegaron a ellos por la investigación abierta por el robo del vehículo utilizado en el asesinato del presentador. Encontraron un casquillo 9 milímetros.
216,"febrero 05, 2021",En Guayaquil 'pillan' al comprador y a dos 'vendedores' de cables de fibra óptica robados,La policía capturó a implicados en el robo y comercialización de productos de una empresa de telecomunicaciones
217,"febrero 05, 2021","Nueve avivatos de una banda fueron capturados en Guayas, El Oro y Loja","La organización desarticulada se dedicaba al robo de vehículos, secuestro y otros delitos. Los detenidos serán procesados por asociación ilícita"
218,"febrero 04, 2021",Delincuente escaló un condominio para robar en un gimnasio,"Al final, para escapar, el pillo saltó desde un balcón de aproximadamente cinco metros de altura. Se llevó un televisor y dinero en efectivo."
219,"febrero 03, 2021",Cargaron con la caja fuerte de las recaudaciones en Daule,Investigan al guardia que estuvo de turno a la hora que habrían ingresado a la dependencia y se llevaron el implemento de seguridad
220,"febrero 03, 2021",Guardia con medidas sustitutivas por una muerte registrada en una parada de bus,El implicado en un robo falleció luego de ser sometido en el sur de Quito
221,"febrero 03, 2021",Banda de falsos policías se llevaron 11 'lucas' de una avícola,"Varios delincuentes disfrazados de oficiales de la Policía Judicial asaltaron una avícola en la cooperativa Paraíso de la Flor, noroeste de Guayaquil."
222,"febrero 02, 2021","Se ‘bajaron’ a Trenzas en un andén de buses, en el sur de Quito",El guardia que habría detenido al sospechoso y la mujer a quien supuestamente le intentó robar son investigados por la Policía.
223,"febrero 02, 2021",Fueron a investigar un robo en La Alborada y hallaron a un tipo con 100 cápsulas de heroína,"En esa ciudadela del norte de Guayaquil, el sospechoso que llevaba la droga se delató a sí mismo al ponerse nervioso"
224,"febrero 02, 2021",Quisieron hacerle el 'pele' a camaronera de El Morro,"La Policía llegó cuando los antisociales salían con un camión cargado de motores, electrodomésticos y otros objetos. Los pillos pudieron escapar"
225,"febrero 02, 2021",Caen dos sujetos armados en el sur de Guayaquil,"Uno de los sospechosos tiene una detención anterior y se hizo ""conocido"" por un vídeo viral en el que patea a una de sus víctimas mujeres"
226,"febrero 02, 2021",Reo fugado es recapturado en Sucumbíos,El interno salió por un hueco en una pared del Centro de Rehabilitación Social de Lago Agrio. Lo detuvieron a mediados de enero por el delito de robo.
227,"enero 31, 2021",Hombre fue asesinado a puñal por un celular,"El sujeto apareció sin vida, en el norte de Quito. Según las pericias, él quiso robarle un celular a un chico, quien le habría ‘dado el vire’."
228,"enero 31, 2021",Detienen a un pillo 'patojo' en el sur de Guayaquil,El ciudadano tiene una pierna lastimada y habría cometido un robo el 8 de enero. Hoy andaba con un sujeto en una moto y ambos fueron atrapados
229,"enero 29, 2021",Detienen a presuntos implicados en un robo de tres 'lucas',"La víctima fue un ciudadano chino. Los tres involucrados quisieron huir en un auto, pero el 'populacho' apedreó el carro y casi los lincha"
230,"enero 28, 2021","""Eran para mi madre"", dijo un jefe de bomberos en Florida, buscado por robo de vacunas",El legionario se entregó a la Policía al saber que un subordinado había sido detenido por el mismo caso de sustracción de dosis contra la Covid-19
231,"enero 27, 2021",'Pillo' se paseó por la casa mientras todos dormían,Delincuente ingresó a una vivienda mientras toda la familia dormía. El sujeto aprovechó para revisar todo y llevarse varios aparatos electrónicos.
232,"enero 27, 2021","""$ 1.800 y te devolvemos el auto"", la exigencia de extorsionadores a víctimas de robo",Apresan a dos sujetos que exigíandinero a cambio del vehículo que se habían robado
233,"enero 26, 2021",¡Atrapados por los lechuguines del río Daule!,"Dos supuestos ladrones de un auto, que huían de la Policía, fueron aprehendidos a la altura del recinto Puente Lucía, en el norte de Guayaquil"
234,"enero 23, 2021",Esto puedes hacer si tu 'bendición' presencia un 'choreo',Ser víctima de un robo afecta a las emociones y más cuando se aplica la violencia. En niños es más impactante porque no entienden lo que pasa. Trata de darle paz; si no puedes busca ayuda profesional
235,"enero 22, 2021",Hampones cogieron de 'patos' a no videntes,"Se les llevaron hasta los zapatos a los esposos, comerciantes de golosinas en Manta"
236,"enero 22, 2021",¡Cayeron los del asalto a la joyería del centro de Guayaquil!,La Policía detiene en el sector de La Chala a implicados en el robo del 20 de enero a un local en el centro y la justicia les dicta prisión preventiva
237,"enero 21, 2021",Lloró por clemencia luego de agredir y robar un celular; pero igual fue denunciado,El sospechoso robó a una mujer pero cuando fue detenido por el populacho empezó a llorar e indicó que su fechoría fue por su mamá.
238,"enero 21, 2021",Delincuentes asaltan con armas de fogueo y balas de goma para evitar penas altas,"El último caso se registró en Guayaquil. Un hombre fue asaltado, golpeado y disparado, pero no sufrió lesiones graves."
239,"enero 21, 2021",¡Robo de 25 mil dólares en urbanización de Samborondón!,"Un grupo de delincuentes llegó por el río Daule e ingresó a un inmueble, la noche del miércoles 20 de enero"
240,"enero 20, 2021",Le ‘pelaron’ la casa a un policía,"Pillos aprovecharon su ausencia para llevarse la mayor parte de los enseres de su casa, en Manabí"
241,"enero 20, 2021",Desvalijaron joyería en el centro de Guayaquil,"Un hombre llegó a averiguar por un anillo de matrimonio, pero luego sacó un arma y se llevó varias joyas y los celulares del dueño y de otro cliente"
242,"enero 19, 2021",¡'Ladronde' lleva esas piezas de auto!..,"Durante un control vehicular en Pascuales, la Policía detectó las partes de un auto robado en 2016. Su portador no supo qué decir al respecto"
243,"enero 19, 2021",Robo de cámara en Guamaní: ¡Hasta la ‘ñata’ salió en la grabación!,Un hombre es sospechoso del hecho. Habría escalado un porte para llevarse el equipo de vigilancia. La Policía investiga el hecho.
244,"enero 18, 2021",¡Pasajeras asaltadas y violadas en taxi amarillo!,"Dos casos se registraron la noche del domingo 17 de enero, en Guayaquil. Tres sospechosos fueron detenidos horas después."
245,"enero 18, 2021",Le destrozaron el cráneo en bananera orense,Dos sujetos llegaron en una moto y descargaron dos balazos en contra del jornalero. Moradores presumían que se trataba de un robo
246,"enero 18, 2021",Lo amenazaron con un cuchillo porque los cachó con las ‘manos en la masa’,"Vecino de Conocoto, en el suroriente de Quito, vio cuando unos sujetos le robaban el cerebro del auto. Uno de ellos lo amenazó antes de huir."
247,"enero 17, 2021",Ahora 'vuela' con Dios,"Lorena Pazmiño traficó, robó y se prostituyó. Antes andaba ‘voladota’ por la marihuana, hoy dice que se ‘embriaga’ en el Espíritu Santo. Predica con su esposo en el barrio que la vio nacer, la ‘bahía de la droga’, en 10 de Agosto y Guerrero Martínez, oeste de Guayaquil."
248,"enero 16, 2021",Pillos tenían ‘chulla cachina’ para asaltar en Guayaquil,La Policía capturó a delincuentes que asaltaron a una pareja. Un cuchillo forma parte de las evidencias
249,"enero 14, 2021","Un detenido por asalto fuera de un banco fue perdonado por su víctima ""en nombre de Jesús""",Implicado en un robo de 10 'lucas' a un ciudadano fue capturado con el billete en el sur de la urbe. Otro involucrado escapó
250,"enero 13, 2021",¡Cónchale vale! caen dos extranjeros acusados de robar $ 5.000 en Guayaquil,Los extranjeros iban armados y trataron de huir de la Policía cuando les pidieron que se detengan para un control
251,"enero 12, 2021",Guayaquil: Los 'choros' aprovecharon Navidad y Fin de Año para robar domicilios,El 2020 se cerró con 6.571 denuncias por robo a casas a nivel nacional. En Guayaquil se citó constantemente a un Sportage negro con placas clonadas entre los protagonistas
252,"enero 11, 2021","Maniatado, golpeado y asfixiado en Lago Agrio",Así fue encontrado el hermano de un candidato para la Asamblea Nacional en Sucumbíos. La policía indaga si se trató de un robo o un ajuste de cuentas.
253,"enero 11, 2021","Un malandrín se escondió bajo un carro, pero no pudo escapar de la ley","El sospechoso y un compinche, implicados en un robo, fueron detenidos por la Policía. El asalto ocurrió en el suburbio de Guayaquil"
254,"enero 11, 2021",La actriz porno Amaranta Hank sorprendió a sus fánaticos con su boda civil,"El afortunado que 'robó' el corazón de la colombiana es David Ortíz, hijo del actor Alfonso Ortíz, quien falleció recientemente"
255,"enero 08, 2021",Robo de tapas de alcantarillas en Quito suma 500.000 dólares en pérdidas,"En los dos últimos meses, según la EPMAPS, aumentaron los hurtos de tapas de alcantarillas en la capital ecuatoriana. Ciudadanos se las ingenian para tapar los huecos"
256,"enero 07, 2021",Dos bandidos asaltaban a bordo de una tricimoto en Bastión Popular,"Tras una persecución policial después de un robo, los presuntos delincuentes fueron detenidos en la vecina ciudadela Mucho Lote"
257,"enero 06, 2021",Otros cuatro 'fuera de la ley' detenidos en distintos sectores de Guayaquil,Dos hombres fueron aprehendidos por robos a personas y otros dos por portar armas y drogas
258,"enero 05, 2021",Pillo les dañó la reapertura de su negocio,"En el norte de Guayaquil, dos sujetos se metieron a una vivienda de la ciudadela Martha de Roldós para robar. Un sospechoso fue detenido"
259,"enero 04, 2021",Lo atraparon 'turqueándose' en una camioneta robada en octubre de 2020,Un hombre fue detenido para investigaciones por posesión de un automotor reportado como robado. Alegó que lo compró en la feria de carros usados
260,"enero 03, 2021",¡Le robaron $ 100 y la vida!,"La mujer permaneció 8 días hospitalizada. Fue baleada en el recinto Pocos Palos, de Durán"
261,"enero 02, 2021",Pillos se ‘divierten’ con los carros en un barrio guayaquileño,"En las calles García Goyena y Guerrero Valenzuela, los moradores han sido víctimas del robo de accesorios de sus vehículos"
262,"enero 01, 2021",¡'Chumadito' y asaltado!,"En la ciudadela Valle de los Geranios, al norte de Guayaquil, un ciudadano fue abandonado luego de supuestamente sufrir un robo"
263,"diciembre 31, 2020",En Quito: ¡Se equivocaron de ‘choros’!,"Luego de un asalto al estilo sacapintas, la Policía detuvo a dos sospechosos, pero cuando la víctima los reconoció no eran ellos."
264,"diciembre 29, 2020",Un pillo lo 'fogoneó' por resistirse al robo del celular,"La víctima, que se encontraba almorzando en un local en el sur de Guayaquil, recibió dos tiros"
265,"diciembre 29, 2020",Utilizaban una tricimoto y una pistola de juguete para asaltar en el sector El Fortín,"Cinco supuestos hampones fueron detenidos el 28 de diciembre. Según la Policía, ellos habrían asaltado a un transeúnte en el noroeste de Guayaquil"
266,"diciembre 28, 2020",¡Dice que fue “robada” de bebé!,Ana Karina sentía que no encajaba con su familia. Ellos le dijeron que su madre biológica la había regalado... Pero hay cosas que no concuerdan.
267,"diciembre 28, 2020",Ladrones 'pelaron' una peluquería en el suroeste de Guayaquil,En un vídeo difundido en las redes sociales se observa cómo un malandrín saca objetos del local y los embarca en un vehículo
268,"diciembre 28, 2020",Capacitan a la Policía para evitar el robo y la fuga de objetos del patrimonio cultural,En el territorio nacional se han recuperado unos 10.000 objetos culturales patrimoniales y además se ha repatriado más de 4.000 desde otros países
269,"diciembre 24, 2020",Se les hizo ‘agua’ el billete robado,Policía detuvo a uno y recuperó el dinero que le habían quitado a una ciudadana que lo retiró de un banco
270,"diciembre 21, 2020",Se le bajaron 200 ‘lucas’ a un extranjero,Investigan al celador del edificio y a otras personas. El foráneo tenía el billete en su departamento.
271,"diciembre 21, 2020",Una banda de cuatreros fue sometida en Esmeraldas,La Policía agarró a cinco sujetos que presuntamente se dedicaban al robo de ganado en tres provincias
272,"diciembre 19, 2020",Cuatro delitos ‘rondarán’ al Metro,"Se identificó que el robo a personas, secuestro de menores, suicidios y ataques con bombas puedan ser ‘el dolor de cabeza’ de los quiteños."
273,"diciembre 18, 2020",Sospechan que ladrones tenían un 'soplón' en la compañía de seguridad que trabaja con banco asaltado,La policía capturó este viernes a los sospechosos del robo a agencia bancaria ocurrido el 26 de noviembre en un centro comercial de Guayaquil
274,"diciembre 18, 2020",Muerte de empresaria manabita no fue por robo,Policía descartó este delito porque todas sus pertenencias se hallaron dentro del carro donde quedó su cadáver
275,"diciembre 18, 2020",'Abuelo pillo' embobaba a sus víctimas para robar cilindros,Ha atacado en algunos restaurantes de la provincia de Los Ríos
276,"diciembre 18, 2020",El crimen no para: una mujer de 31 años fue asesinada hoy en la vía a Daule,"La Policía presume que no se trataría de un caso de robo, ya que a la víctima le dejaron sus objetos de valor este viernes 18 de diciembre"
277,"diciembre 18, 2020",Detienen a presuntos 'pillos' implicados en el robo en un banco en Guayaquil,Seis personas fueron capturadas la madrugada de este viernes. El delito ocurrió el 26 de noviembre
278,"diciembre 18, 2020",Le 'paran el carro' a una banda que robaba bicicletas en Quito,"En el norte de la capital fueron aprehendidos 8 sospechosos de cometer robos a personas, bajo la modalidad de estruche y hurto"
279,"diciembre 17, 2020","¡Hermano del fallecido 'Negro Jessy', con riesgo de que le den 'vire'!",Julio César Corozo permanece preso en Guayaquil. Es investigado por el robo en un bus. En prisión podría toparse con los supuestos asesinos de su ñaño
280,"diciembre 17, 2020",Retiró 3 mil dólares y enseguida se los quitaron,"Los pillos lo interceptaron en Babahoyo. Dinero era para pagar a obreros en Baba, a donde se dirigían las víctimas"
281,"diciembre 17, 2020","Pillos se chocaron en plena persecución, en Quito",Ocurrió en el centro-norte de la capital. Los sospechosos fueron capturados con un arma de fuego y objetos robados. Dos de ellos huyeron
282,"diciembre 17, 2020",¡Relajados para robar un vehículo!,"Con tranquilidad y parsimonia, un hombre se llevó los objetos de valor de un auto estacionado en Cumbayá."
283,"diciembre 16, 2020",A punta de gritos le aguó la fiesta a dos choros que se le llevaban $ 20.000,"La Policía capturó a dos sacapintas al escuchar a un ciudadano que pedía ayuda, porque le habían despojado del dinero, en el centro de Guayaquil"
284,"diciembre 15, 2020",A 'cana' y multado por falsa alerta de robo,"En Loja, un hombre fue sancionado con privación de libertad y también debe hacer una reparación económica debido a que reportó un supuesto delito."
285,"diciembre 15, 2020",Robo y agresión a dos ciudadanos en el centro de Guayaquil,Los casos ocurrieron en el centro de Guayaquil la mañana de este lunes
286,"diciembre 13, 2020",Banda que al parecer integraba exfutbolista iba a asaltar otra entidad,Policía dio más detalles del grupo. A cuatro se les dictó prisión preventiva para investigaciones en torno a un intento de robo en Ibarra
287,"diciembre 13, 2020",Exfutbolista detenido en frustrado robo,Junto con otros sujetos habría intentado asaltar a una cooperativa de ahorro y crédito de Ibarra
288,"diciembre 12, 2020","En Carcelén: Linchado, pero vivo","Un hombre habría entrado a una vivienda, lo detuvieron, hubo audiencia y salió libre. Cuando los afectados lo encontraron, le 'cayeron'."
289,"diciembre 08, 2020",Los pillaron con el secuestrado en el sur de Quito,La Policía desarticuló una banda que robaba a transeúntes. Al último lo retuvieron para llevarlo a sacar plata de cajeros automáticos.
290,"diciembre 08, 2020","Un agente de la ATM y otro de la CTE, a 'cana' por presunto 'choreo' en carreteras","Entre los involucrados también está una persona privada de la libertad, que lideraba los delitos desde la cárcel"
291,"diciembre 07, 2020",Choros 'madrugaron' a empleados y pasajeros de una compañía de transporte,A uno de los pasajeros se le habrían llevado 5 mil dólares en efectivo. El dueño del dinero fue herido de un cachazo en la cabeza
292,"diciembre 04, 2020",¡Dos pillos 'atrapados sin salida' en Urdesa!,Los hampones armados habían atracado a un ciudadano en su oficina y al tratar de huir fueron seguidos por guardias y cercados por la Policía
293,"diciembre 03, 2020",Dos detenidos por 'chorear' en un bus de Quito; una de las víctimas reconoció a uno de los pillos,Los sujetos estaría implicados en varios asaltos y robos en las unidades de transporte público de la capital
294,"diciembre 02, 2020",Policías detuvieron 'en roja' a dos asaltantes,"Robo fue impedido por agentes de la policía, en el norte de Guayaquil. El operativo dejó dos detenidos, uno de ellos intentó disparar contra un uniformado."
295,"noviembre 30, 2020","La Kennedy, en una espiral delictiva",La pareja acusada de un intento de robo en una pollería salió en libertad tras un acuerdo con el dueño. Ahora la gente teme que el sujeto vuelva.
296,"noviembre 27, 2020",Salvados de la ‘garrotiza’,"Pareja implicada en un intento de robo en La Kennedy, norte de Quito, fue confundida con la que la semana pasada asaltó una pizzería de la capital."
297,"noviembre 26, 2020",Adolescente llamó a la Policía desde abajo de su cama,Cuatro hombre habrían ingresado a su casa para robar. Tres lograron huir del lugar.
298,"noviembre 26, 2020","Por supuesto robo, en Lago Agrio le dan un disparo en la ceja a un cristiano",Los sospechosos del crimen fueron detenidos horas más tarde. Se presume que la motivación fue por robarle la moto
299,"noviembre 26, 2020","¡Dos presuntos asesinos, dos estafadores y una acusada de robo, al tarro!",Los operativos “Cero Impunidad” deja en Guayaquil otras cinco personas detenidas por tener cuentas pendientes con la justicia
300,"noviembre 26, 2020",En Quito los 'choros' se creen 'cocineros',Los ladrones usan cuchillos con mayor frecuencia durante los atracos para intimidar a las víctimas. La Policía dice que no hay incrementos en robos.
301,"noviembre 24, 2020",Hackers vaciaron sus cuentas,En Babahoyo ocurrieron dos delitos similares. A uno lo dejaron sin sueldo y a otra persona le debitaron dinero por compras que no hizo
