,fecha,titulo,descripcion
98,25/04/2019,Los robos y asaltos atemorizan a los transeúntes en el Parque El Ejido,"Un operativo de seguridad se desplegó a las 14:00 de este jueves 25 de abril del 2019 en el parque El Ejido, en el centro de Quito. El objetivo es prevenir asaltos, robos y la comercialización de droga en las inmediaciones del sector."
99,24/04/2019,Víctor Aráus: ‘Fuimos víctimas de una ola de asaltos y de ataques’,"¿Por qué Quito llegó a los niveles de violencia reportados en los últimos días? Todos los hechos que han causado conmoción en la ciudad nos han llamado mucho la atención en la Policía. Efectivamente, hay casos de personas que son víctimas de asaltos, de robos, pero actuamos apenas conocemos la noticia a través de redes sociales u otros medios. Ya no es necesario tener una denuncia o una delegación de la Fiscalía."
100,16/04/2019,Asaltos con alta violencia preocupan en Quito; el robo de motos se incrementó,"Los robos a personas aumentaron en la capital de Ecuador en enero y febrero de este 2019, en comparación con el mismo período del 2018, según datos del Ministerio del Interior. En lo que va de abril se han hecho públicos en el Distrito Metropolitano de Quito casos de robos y asaltos con alta violencia contra transeúntes y conductores de vehículos."
101,27/03/2019,Rapera Cardi B dice que drogó y robó a hombres para ‘sobrevivir’,La reina estadounidense del rap Cardi B buscó poner fin a la controversia por un viejo video que resurgió recientemente en el que admitía haber drogado y robado a hombres.
102,21/03/2019,Asaltos preocupan a electores y candidatos,"Incrementar la seguridad ciudadana es una propuesta recurrente entre los candidatos para alcaldes, concejales, prefectos y vocales de juntas parroquiales."
103,16/03/2019,Más de 20 detenidos en operativos contra la delincuencia en Ecuador,"Más de una veintena de sospechosos fueron detenidos en diferentes operativos contra la delincuencia por robo, microtráfico y tenencia de estupefacientes en distintas provincias de Ecuador, informó este sábado, 16 de marzo del 2019, la Policía Nacional."
104,24/02/2019,"Las playas de Tonsupa y Atacames, con plan de seguridad para turistas previo al feriado de Carnaval 2019","Los hoteleros de Tonsupa y Atacames están decididos a controlar la inseguridad en esos balnearios. Un plan de seguridad en el que están involucrados operadores turísticos, policías y líderes barriales es la estrategia que tiene el sector para bajar los índices delincuenciales, que afectan a los visitantes. Los robos de pertenencias, principalmente celulares y dinero, han aumentado en esas playas desde el 2017."
105,11/02/2019,Los estudiantes universitarios son víctimas frecuentes de robos,"Para ingresar a la Facultad de Medicina de la Universidad Central, ubicada en El Dorado, hay que conseguir un permiso de las autoridades y registrar su cédula de identidad. De lo contrario, solo pasan estudiantes, profesores y personal administrativo con carné."
106,09/02/2019,Encapuchados asaltaron una peluquería en el norte de Quito,"A las 23:20 de ayer, 8 de febrero del 2019, encapuchados asaltaron una peluquería ubicada en sector Iñaquito, en el norte de Quito."
107,22/01/2019,Estudiantes de Medicina de la U. Central piden seguridad tras asalto con tiroteo,"""Nosotros queremos/llegar a nuestro hogar/ no más violencia ni inseguridad"". Ese fue el grito que se escuchó la mañana de este martes 22 de enero del 2019 en las afueras de la Facultad de Medicina de la Universidad Central del Ecuador, en la calle Iquique del barrio El Dorado, en el centro de Quito."
108,04/12/2018,487 robos a personas se reportaron en La Mariscal desde enero hasta mediados de noviembre de este año,"La campaña 'Prevenir es protegerte' fue estrenada la mañana de este martes 4 de diciembre del 2018 en el barrio de La Mariscal, centro-norte de Quito."
109,08/11/2018,"Un miembro activo y uno pasivo de la FAE fueron detenidos por la Policía, en Guayaquil","Dos meses de investigación permitieron a la Unidad de Inteligencia Antidelincuencial (UIAD) de la Policía, obtener las pruebas para detener a un miembro activo y un militar en servicio pasivo de la Fuerza Aérea Ecuatoriana (FAE)."
110,06/11/2018,Roban en casa de Jordi Alba mientras el jugador del Barcelona estaba en Italia por el partido de la Champions,"El domicilio del futbolista Jordi Alba, titular en la visita del FC Barcelona al Inter de Milán por la Champions League, este 6 de noviembre del 2018, sufrió un robo mientras el deportista se encontraba en Italia por el cotejo de fútbol."
111,23/10/2018,Más seguridad en parques ofrece la Policía Nacional,"Sintió el brazo de un hombre alto que lo agarró por el cuello, desde atrás, y le advirtió que no gritara. “Dame lo que tienes, hijuep...”, le dijo al oído, mientras un segundo individuo salió de atrás de un árbol y rebuscó sus bolsillos."
112,18/10/2018,Hallan culpables a granjeros blancos por matar a un menor negro en Sudáfrica,"Dos granjeros blancos sudafricanos acusados de matar a un adolescente negro, al que encontraron robando en una plantación, han sido declarados culpables y conocerán su sentencia en enero, informaron hoy (18 de diciembre del 2018) medios locales."
113,30/08/2018,Robaron USD 30 000 en 20 segundos en una tienda de Apple pero no contaban con la rapidez de un testigo,"Dos videos muestran, primero el momento en que un puñado de ladrones entran en una tienda Apple del Centro Comercial Broadway Plaza de Walnut Creek, en California, y se llevan mercancía por el valor de USD 30 000 y luego cuando salen de allí y escapan en un vehículo deportivo Mercedes Benz negro."
114,23/08/2018,Policía pide a los ciudadanos que no se difundan videos de robos en redes sociales,"Cuatro días después de que se circulara un video de un supuesto robo ocurrido en el estacionamiento de un centro comercial vía a Samborondón (Guayas), la Policía Nacional pidió a los ciudadanos que este tipo de imágenes no se divulguen en redes sociales."
115,09/08/2018,La Policía Nacional detuvo a 968 personas por robo en Quito entre enero a julio del 2018,"En una rueda de prensa este jueves 9 de agosto del 2018, la Policía Nacional informó que detuvo a 968 sospechosos por robo a personas. Esos datos corresponden al periodo que va desde el 1 de enero hasta el 31 de julio del 2018 en Quito."
116,29/07/2018,Tres nuevas formas de robos de vehículos se utilizan en Quito,"Falsas ofertas laborales difundidas por Internet. Desconocidos que se disfrazan como empleados de aseguradoras o entidades financieras, quienes se acercan a las oficinas de las víctimas a pedirles sus ve­hículos por deudas pendientes. Uso de controles universales de alarmas para vulnerar las seguridades."
117,23/07/2018,Gobernador del Guayas y Comandante de la zona 8 presentaron queja por actuación de jueces,"El gobernador del Guayas, José Francisco Cevallos, y la comandante de la zona 8, Tanya Varela, presentaron una queja para que se investigara a un juez penal que impuso medidas sustitutivas a ocho de 15 detenidos presuntamente vinculados a banda dedicada al asalto, robo de domicilios, de carreteras, a locales comerciales y al sicariato."
118,19/07/2018,Cámara de seguridad registra un robo en agencia de viajes de Quito,"Una mujer toma asiento frente a un escritorio en el que hay una computadora tipo laptop, vigila detenidamente a su alrededor. Lentamente cierra la pantalla de la máquina, hala el equipo hacia ella, la envuelve en lo que parece ser una chompa, esconde el paquete bajo el brazo, se pone de pie y sale del local rápidamente, sin ser notada."
119,19/07/2018,Roban una computadora en menos de un minuto en una oficina en Quito,"El robo se registró el martes 17 de julio del 2018, en Quito. Una mujer toma asiento frente a un escritorio en el que hay una computadora tipo laptop, vigila detenidamente a su alrededor. Lentamente cierra la pantalla de la máquina, hala el equipo hacia ella, la envuelve en lo que parece ser una chompa, esconde el paquete bajo el brazo, se pone de pie y sale del local rápidamente, sin ser notada."
120,07/06/2018,La Policía detuvo a tres supuestos integrantes de una banda de roba casas,"La jueza de turno dictó prisión preventiva en contra de tres detenidos, quienes son investigados por presunto robo de viviendas en Quito. Ocurrió hoy, jueves 7 de junio del 2018."
121,06/06/2018,"Dueños de negocios en las calles 6 de Diciembre y Portugal, en Quito, están preocupados por asalto violento","Los propietarios de los locales comerciales ubicados en las avenidas 6 de Diciembre y Portugal, en el centro-norte de Quito, estaban consternados la tarde de este miércoles, 6 de junio del 2018.Esto a causa de que el cajero de una tienda de abarrotes que funciona en ese sector fue apuñalado."
122,30/05/2018,En México transportar mercancías por tren y carretera es una misión de riesgo,"Transportar mercancías en México es una misión peligrosa. Los trenes de carga han sufrido ataques y robos, mientras que las carreteras no se libran del asedio de los criminales pues ha habido un aumento en los atracos a los camiones de carga."
123,14/03/2018,Dirnea presentó resultados sobre ‘rutas seguras’ en afluentes de Guayas y El Oro,"La Dirección Nacional de Espacios Acuáticos (Dirnea) presentó este miércoles, 14 de marzo del 2018, los resultados del proyecto ‘Rutas seguras’ que aplica en el Golfo de Guayaquil y el archipiélago de Jambelí."
124,05/03/2018,"Tres sospechosos detenidos por robos fuera de unidades educativas en Llano Chico, al norte de Quito","Tres hombres que presuntamente se dedicaban a asaltar en los exteriores de unidades educativas ubicadas en la parroquia rural de Llano Chico, al norte de Quito, fueron detenidos la noche de hoy, lunes 5 de marzo del 2018."
125,21/02/2018,Hombres se hacen pasar por policías e intentan llevarse a estudiantes en Quito,"Con el pretexto de una investigación por posesión de drogas, hombres se hicieron pasar por policías e intentaron llevarse a colegiales. Incluso telefonearon, desde los celulares de los chicos, a los padres. Eso, entre otras cosas, dice el aviso en la voz del rector del Colegio San Pedro Pascual, Juan Pablo Garzón, que se difunde a través de WhatsApp."
126,15/02/2018,Estas son tres modalidades de hurto en la Ecovía y el Trole,"Arranche sorpresa, por aglomeración y por distracción son las tres modalidades de hurto más comunes en la Ecovía y el Trole, según la Policía Metropolitana de Quito. Está entidad también asegura que durante el 2017 se atendieron 254 casos de hurtos o robos en las estaciones y paradas de estos medios de transporte."
127,13/02/2018,Dibujo de Gustav Klimt que había sido robado ‘sale del armario’ décadas después,"Un dibujo del pintor austriaco Gustav Klimt (1862-1918), desaparecido de una colección pública desde hace décadas, fue restituido por los herederos de una empleada de museo que lo había robado y escondido en un armario, anunciaron este martes (13 de febrero del 2018) las autoridades."
128,02/02/2018,Vecinos del barrio La Rabija de Puembo aseguran que son víctimas de robos y asaltos,"Los vecinos del barrio Rabija, ubicado en la comuna Chiche de Puembo (oriente de Quito), están alarmados por la inseguridad que hay en ese sector."
129,29/01/2018,"Testimonio de Rocío C., víctima de la inseguridad: ‘Mi ahijada salió a buscar trabajo y nos robaron el carro’","""Todo ocurrió hace 10 días. Mi ahijada no tiene empleo y encontró un anuncio por Internet en el que se ofertaba trabajo como supervisores en la venta de equipos GPS para vehículos."
130,19/10/2017,Traficantes de supuesto cuadro de Dalí lo ofrecían por USD 5 millones,"Los traficantes del cuadro 'Retrato de la señora James Reeves', probablemente el original del pintor español Salvador Dalí y que fue recuperado por la Policía libanesa, ofrecían la obra por USD 5 millones, dijo hoy (19 de octubre del 2017) el portavoz de las Fuerzas de Seguridad Interior, Joseph Mousallem."
131,12/10/2017,Camaras del ECU 911 hacen seguimiento de un robo,"Las cámaras del ECU 911 dieron seguimiento a dos sujetos queque intentaron robar a una mujer en el sector de Santa Prisca, en el centro-norte de Quito. En el video se puede ver a la mujer que lograalejarse de los presuntos antisociales. Tras la coordinación entre las entidades de seguridad, dos miembros de la Policía dan con el paradero de los sujetos y también con la mujer."
132,08/10/2017,Detienen a sospechosos de asalto en zona turística de Guayaquil,"La Policía Nacional detuvo ayer a Eliand G. y Marcos A., dos de los tres presuntos responsables del robo a una mujer mientras se encontraba en el interior de su vehículo en las inmediaciones de una zona turística de Guayaquil."
133,08/08/2017,Moradores de Las Orquídeas se unieron para hacerle frente a la delincuencia,"Los vecinos de Las Orquídeas, en el centro-oriente de Quito, se organizaron para hacerle frente a la delincuencia. Debido a los constantes robos registrados en el sector, los moradores se unieron para hacer rondas de vigilancia y exigir mayor resguardo policial en el vecindario."
134,03/08/2017,Dos muertos en un intento de robo a un blindado en Guayaquil,"A las 17:20 de este jueves 3 de agosto del 2017, una balacera se registró en la intersección de las calles Manabí y Chimborazo, en el centro de Guayaquil. Las víctimas mortales fueron vendedores del lugar. Uno se dedicaba a la venta de bebidas energéticas. La otra persona fallecida era un hombre de 78 años que vendía bermudas."
135,19/07/2017,Encarcelan en EE.UU. anciana de 86 años con largo historial delictivo,"Una anciana que se hizo célebre por robar millones de dólares en joyas a lo largo de varias décadas, se encuentra de nuevo tras las rejas por robar mercancía en una tienda Walmart, indicó hoy (19 de julio del 2017) la policía del condado de DeKalb en Georgia (EE.UU.)."
136,11/07/2017,Militares dan apoyo para reducir robos y crímenes en el país,"La estrategia cambió. Desde los últimos días de junio del 2017, militares y policías se unieron para custodiar calles, parques, zonas comerciales y centros de diversión."
137,04/07/2017,"Intentaron robar objetos de valor en una dependencia del IESS, en el centro de Quito","Alrededor de las 04:00 del martes 4 de julio el guardia que custodia el edificio de la Dirección de Seguro de Salud del Instituto de Seguridad Social (IESS), localizado en la avenida 10 de Agosto y Estrada, en el centro de Quito, se percató de un ruido extraño."
138,25/05/2017,Dos personas fueron detenidas en La Mariscal por el presunto robo de celulares,"Dos personas fueron detenidas por la Policía la tarde de este jueves 25 de mayo del 2017, en el sector de La Mariscal, por el presunto delito de robo."
139,23/03/2017,Los cinco robos más famosos de obras de arte,"Robar obras de arte es un negocio lucrativo. Octave Durham, alias Okki, hurtó en el 2002 Vista del mar desde Scheveningen y Feligreses saliendo de la iglesia calvinista de Nuenen, del Museo de Van Gogh. A cambio recibió 350 000 euros de manos del mafioso italiano Raffaele Imperiale. Estos cuadros fueron recuperados y se exhiben, desde esta semana, en el museo de Ámsterdam."
140,06/02/2017,La Policía detuvo a dos personas por presunto robo en el sur de Quito,"Dos personas fueron detenidas la mañana del lunes 6 de febrero del 2017 por el presunto delito de robo en el sector de Quitumbe, en el sur de Quito."
141,01/02/2017,La Policía recuperó un vehículo reportado como robado en el sur de Quito,"La Policía capturó a dos personas la mañana de este miércoles 1 de febrero del 2017 en el sector de Chillogallo, en el sur de Quito, por el presunto delito de receptación. Según la Policía, los detenidos fueron encontrados a bordo de un vehículo reportado como robado."
142,12/01/2017,Liberan a otras 4 personas y 10 siguen detenidas por el atraco a Kardashian,"Cuatro de las personas que habían sido detenidas el lunes como sospechosos de la red implicada en el atraco que sufrió en octubre en París Kim Kardashian fueron puestas hoy (12 de enero del 2017) en libertad, mientras que 10 siguen bajo arresto para continuar con los interrogatorios."
143,10/01/2017,70 personas fueron detenidas en operativo realizado en 6 provincias,"70 personas fueron detenidas la noche del lunes 9 de enero del 2017 y la madrugada del martes 10, en el operativo Jaque Mate, que llevó a cabo la Policía Nacional de forma simultánea en seis provincias del Ecuador. A través de estas acciones se habría logrado la desarticulación de diez bandas que se dedicaban al presunto delito de robo violento y armado a personas, locales comerciales y domicilios."
144,01/01/2017,Robos en accidentes viales son frecuentes,"Todo sucedió rápido. En el accidente, registrado en Santa Elena, fallecieron tres personas y 10 quedaron heridas. Los paramédicos que llegaron al lugar encontraron a las víctimas acostadas en medio de la maleza y atrapadas entre los fierros de los dos autobuses."
145,23/12/2016,"Falsos taxistas asaltan en esta época, alerta la Policía","La vigilancia se intensifica en las afueras de las zonas comerciales. Los policías recorren a pie, en motos o en patrullas, pues tienen información de que las bandas comenzaron a operar con falsos taxistas que atentan en contra de los compradores."
146,21/12/2016,Evite robos vehiculares durante las festividades de diciembre,"Compras, fiestas, cenas navideñas, reuniones familiares hacen de diciembre uno de los meses más movidos del año. Es por ello que en estas fechas también incrementan los robos a vehículos de acuerdo a datos de la Policía."
147,15/12/2016,Policía retuvo 980 celulares reportados como robados y sin respaldo legal,"980 teléfonos celulares, entre reportados como robados y sin respaldo legal, fueron retenidos por la Policía Nacional durante el operativo Mega Fortaleza 160, el cual se llevó a cabo durante todo el 14 de diciembre del 2016, en 18 distritos priorizados como de mayor incidencia de robo a personas. Además, 26 personas fueron detenidas por el delito de receptación."
148,14/12/2016,Los celulares robados son ofertados en más lugares,"Caminan con mochilas en las espaldas o con canguros en la cintura. Están en los exteriores de los centros comerciales, bancos, gasolineras, semáforos, instituciones públicas y privadas. Con voz baja ofrecen los celulares robados."
149,13/12/2016,BMW utiliza el bloqueo remoto para atrapar al ladrón dentro del vehículo robado,"Un hombre acusado de robar un BMW 550i el 30 de noviembre de 2016 se encontró atrapado en el interior del vehículo robado mientras estaba rodeado por policías en Seattle, Washington."
150,07/12/2016,Quito no reportó muertes violentas durante sus fiestas,Los policías que operan en Quito presentaron el miércoles 7 de noviembre una evaluación de lo que fueron las fiestas de Quito y señalaron que al igual que en el 2016 esta vez tampoco se reportaron muertes violentas.
151,18/11/2016,La Policía detuvo a dos presuntos asaltantes de una sucursal bancaria en el 2014,"Dos presuntos sacapintas que en el 2014 participaron en el robo a una sucursal bancaria ubicada en el centro norte de Quito, fueron apresados ayer, tras un operativo simultáneo en sus viviendas. Así lo informó la Policía Judicial (PJ DMQ) mediante rueda de prensa realizada la mañana de este viernes 18 de noviembre del 2016."
152,14/11/2016,"Dueños de locales comerciales de Cuenca, preocupados por los constantes robos","Un restaurante ubicado en la av. Remigio Crespo, en Cuenca, ha sido robado tres veces. Uno de los sospechosos fue detenido pero logró escapar. Video: El Comercio TVC"
153,12/10/2016,Dos sospechosos de robo a estudiantes fueron detenidos en el sur de Quito,La Policía detuvo a dos sospechosos de robo a mano armada a estudiantes de colegios del sur de Quito. La detención ocurrió aproximadamente a las 14:00 de este miércoles 12 de octubre del 2016.
154,12/10/2016,La Policía refuerza los controles en entidades bancarias para evitar robos,Los controles de seguridad en bancos y entidades financieras se refuerzan para evitar los asaltos. La mañana de este miércoles 12 de octubre del 2016 una institución financiera en el sur de la ciudad recibió la visita de la Policía Nacional para revisar sus procesos.
155,23/09/2016,Las bandas criminales clonan los chips de los celulares para robar dinero,"Las bandas encontraron una nueva forma de estafar a las personas. Ahora, clonan los chips de los celulares, acceden a los teléfonos y realizan transferencias bancarias ilegales."
156,22/09/2016,916 celulares fueron recuperados por la Policía,La Subdirección Nacional de Investigaciones contra el Delito de Derecho a la Propiedad (Sidpro-BAC) realizó un operativo nacional para frenar la cadena económica que se origina del robo de celulares.
157,01/09/2016,Encontró los accesorios robados de su vehículo en una mecánica,"Todo fue una casualidad. Jorge Q. acudió a una mecánica para que le instalaran los accesorios de su vehículo Kia Rio Xcite. El pasado domingo, cuando acudió a misa, en una iglesia de Guamaní, en el sur de Quito, delincuentes se sustrajeron el cerebro del vehículo, la radio y un depurador."
158,19/08/2016,Empleados de una farmacia de Quito vivieron momentos de angustia durante un robo,"“¡Abajo todos! Esto es un asalto”. Así comenzó la peor noche en la vida de cuatro empleados de una farmacia ubicada en la av. República y Diego de Almagro, en el norte de Quito."
159,12/08/2016,Descuido por jugar Pokémon Go genera robos,"Al grito de “ahí está un Pokémon, captúralo”, dos jóvenes corrían por el Parque Lineal del Malecón del Salado, en Guayaquil. No quitaron la mirada de sus celulares. Cerca de ellos, otros chicos trataban de atrapar estas criaturas virtuales sin percatarse de la realidad."
160,12/08/2016,Multimillonario ofrece USD 5 000 de recompensa por atrapar a ladrones de helados en Nueva York,Un multimillonario propietario de una cadena de supermercados de Nueva York harto de los ladrones de helados ofreció el viernes una recompensa de 5 000 dólares a quienes ayuden a detenerlos y llevarlos ante la justicia.
161,11/08/2016,Policía prevé recurrir a jugadores de Pokémon Go para cazar delincuentes,"La Policía de Rotterdam planea utilizar a los jugadores del popular videojuego Pokémon Go como ""ojos adicionales"" de las fuerzas de seguridad para ayudarles a ""cazar"" a delincuentes y prevenir delitos en la ciudad."
162,23/07/2016,Usuarios de la pista de bicicletas de La Carolina piden más iluminación,"Los usuarios de la pista de bicicletas del parque La Carolina piden mayor iluminación en esta zona. El jueves 21 de julio de 2016, uno de los ciclistas fue asaltado en este punto cuando practicaba sus maniobras en la noche."
163,14/07/2016,"Sospechoso de robos es detenido en la parada Benalcázar de la Ecovía, en el norte de Quito","Agentes de la Policía Metropolitana detuvieron a un hombre en la parada Benalcázar de la Ecovía, en las avenidas 6 de Diciembre y Portugal, en el norte de Quito. El hombre de la tercera edad fue visto mientras sacaba el monedero de la mochila de otra de las pasajeras y se lo guardaba en sus bolsillos. El incidente ocurrió al mediodía de este jueves 14 de julio del 2016."
164,11/07/2016,Jóvenes utilizan el juego Pokémon Go para cometer robos en EE.UU.,"Cuatro jóvenes utilizaron al parecer un nuevo juego para teléfonos celulares para cometer robos en Estados Unidos, según informó la Policía."
165,08/07/2016,Más seguridades en los parqueaderos,"El carro fue desvalijado en tres minutos. Bastó ese tiempo para que dos sospechosos abrieran las puertas y se llevaran la radio, el retrovisor y el cerebro del vehículo estacionado en un parqueadero privado del norte de Quito."
166,17/06/2016,Los sospechosos aprovechan el tráfico en la urbe para delinquir,"El uso de celulares o tablets en el interior de un vehículo podría representar un riesgo adicional para sus ocupantes. Los conductores u acompañantes que exponen este tipo de objetos, mientras circulan en las vías podrían ser víctimas de un robo."
167,14/06/2016,Supuestos delincuentes se hacían pasar por pasajeros para robar en los buses,"Una banda delictiva que se dedicaba presuntamente a robar a los pasajeros en los buses fue detenida este martes 14 de junio, en Quito. Los agentes de la Subdirección de Investigaciones de Delitos Contra la Propiedad (Sidprobac) detuvieron a los sospechosos en varias unidades de transporte y a otros supuestamente involucrados en el domicilio."
168,09/06/2016,Carné o cédula de identidad serán obligatorios para ingresar a la U. Central,"El proceso de carnetización de los alumnos de la Universidad Central del Ecuador (UCE) comenzará la próxima semana. Así lo informó la mañana de este jueves 9 de junio del 2016 el rector de ese centro de estudios superiores, Fernando Sempértegui. Se trata de una de las medidas de seguridad que se adopta en esta institución."
169,03/06/2016,Agentes adoptan más seguridad para evitar ataque de sacapintas,"El disparo en el pecho fue fulminante. Jefferson, un joven de 20 años, fue asesinado por dos presuntos sacapintas. El ataque se registró cuando los sospechosos intentaban arrebatar USD 2 000 al padre de la víctima, quien había retirado el dinero minutos antes de un banco del norte de Quito."
170,13/04/2016,"La Policía registra 20 robos en las calles de Quito, cada día","En sitios de concurrencia masiva como mercados y plazas; en los exteriores de centros universitarios o en unidades de transporte… los grupos delictivos utilizan estos espacios para perpetrar robos contra personas. Entre el 1 de enero y el 11 de marzo del 2016, la Policía Nacional reportó 1 456 denuncias por este delito en Quito. Es decir, cada día, en promedio, unas 20 personas fueron víctimas de hurtos y robos en la ciudad."
171,01/04/2016,Robos en instituciones educativas preocupan a estudiantes y padres,Lo más frecuente en actos delictivos en los exteriores de instituciones educativas es el robo de celulares. Padres de familia y estudiantes cuentan sus testimonios y piden resguardo policial para evitar los robos.
172,31/03/2016,"Desconocidos duplican cuentas de usuarios en Facebook para perpetrar robos, secuestros o estafas","Carolina no podía creer lo que estaba viendo. Su nombre de usuario en Facebook, sus fotografías, la información de contacto, incluso sus actualizaciones de estado habían sido duplicadas en otra cuenta de esa red social."
173,28/03/2016,Presuntos delincuentes usan linternas con descarga eléctrica para asaltar,"Durante el último feriado de Semana Santa, la Policía Nacional desplegó operativos de seguridad en el sur de Quito; tres centros de diversión nocturna fueron clausurados por “incumplimiento de permisos, portar armas blancas y permitir el ingreso de personas indocumentadas y menores de edad”."
174,24/03/2016,Integrantes de una supuesta banda que robaba en Quito quedaron con prisión preventiva,"Los 11 detenidos fueron acusados por delincuencia organizada en la audiencia de formulación de cargos. En esa diligencia, un juez de Garantías Penales de Pichincha ordenó la prisión preventiva de todos los sospechosos. Ellos fueron detenidos la madrugada del miércoles 23 de marzo; fue un operativo en el que participaron 155 agentes de la Subdirección de Investigaciones de Delitos Contra la Propiedad (Sidpro-BAC)."
175,16/03/2016,Imbabura reporta más personas que sufrieron robo de motos,"El rugir de dos motocicletas rompe la tranquilidad en la vía Ibarra-San Lorenzo, que enlaza a la provincia de Imbabura con la de Esmeraldas. A bordo de uno de estos automotores viajan un par de campesinos que lucen ropa ligera y botas de caucho."
176,16/03/2016,Tres presuntos sacapintas fueron detenidos en el sur de Quito,"La mañana de este miércoles 16 de marzo del 2016, tres personas fueron detenidas cerca de una entidad bancaria en el sur de Quito por presunto intento de robo. El hecho se dio en los alrededores de la avenida Rodrigo de Chávez, en el sector de la Villa Flora."
177,10/03/2016,Policía desmantela banda que robaba domicilios en Sangolquí,"Una supuesta banda que robaba casas en el cantón Rumiñahui fue desarticulada por la Policía Nacional. Los efectivos comunicaron el resultado del operativo Colibrí 2, a través de una rueda de prensa, desde la Unidad Judicial del sector, en San Rafael."
178,07/03/2016,Guardias privados y policías vigilan en las noches la pista de La Carolina,"Desde su inauguración el pasado 5 de marzo, la pista atlética del parque La Carolina tiene más resguardo. En las noches cuatro guardias de seguridad y policías del circuito Iñaquito vigilan a los deportistas que hasta las 22:30 hacen uso del espacio deportivo."
179,23/02/2016,Bomberos intentan controlar incendio en centro de Guayaquil,Por lo menos 120 miembros del Benemérito Cuerpo de Bomberos de Guayaquil (BCBG) mantienen una lucha de cerca de dos horas por tratar de controlar un incendio en el sector comercial del Puerto Principal.
180,11/02/2016,Los celulares y dispositivos móviles siguen atrayendo a la delincuencia,Marco (nombre protegido) realiza diligencias en la Unidad de Flagrancias este jueves 11 de febrero. Los trámites comenzaron el día anterior luego de que dos personas intentaron robarle su tablet en un bus urbano de la capital.
181,05/02/2016,"Un mono, atado y encerrado en una jaula por ladrón en Bombay","Un mono, animal muy respetado por los hindúes en India, fue capturado en Bombay, atado y encerrado en una jaula a solicitud de los habitantes del barrio, hartos de sus robos y de las molestias que causaba."
182,02/02/2016,Tres paradas de la av. Simón Bolívar tienen más movimiento en la mañana,"La carrera de las personas es constante. Mientras que los buses y las busetas hacen una detención momentánea y se van, muy cerca están los vendedores que ofrecen distintos platos que se consumen a manera de desayuno, por las personas que madrugan para trasladarse hasta sus diferentes sitios de trabajo."
183,30/01/2016,Robos y microtráfico atemorizan a estudiantes,"Se ocultan en las esquinas, detrás de los vehículos o dentro de tiendas, panaderías y cabinas. Son grupos de tres y seis personas y fingen ser clientes. Usan ropa holgada, capuchas y mochilas. Se trata de jóvenes que no superan los 20 años, pero que se especializaron en amedrentar a los estudiantes con pistolas, cuchillos y destornilladores."
184,29/12/2015,Robo de equipos en los centros educativos de Ambato,"La Policía Judicial de Tungurahua se esfuerza por localizar a los integrantes de una supuesta pandilla dedicada al robo en los centros educativos, en Ambato."
185,23/12/2015,Los comercios toman medida para protegerse de la delincuencia,Cuatro comerciantes comparten sugerencias para evitar ser víctimas de la delincuencia.
186,16/12/2015,Dos personas detenidas por posible robo a locales de Quito tenían una subametralladora,"En horas de la tarde y noche del pasado 15 de diciembre, miembros de la Policía Judicial del Distrito Metropolitano de Quito llevaron a cabo la Operación Lexus 4 en la zona centro-norte de la capital, en el sector de Iñaquito."
187,14/12/2015,Si va a retirar dinero en estos días ojo con los sacapintas,"Durante los días previos a las fiestas de Navidad y Año Nuevo es común el aumento de robos y asaltos en las zonas comerciales y bancarias de la ciudad. Durante el último trimestre de 2014, se registró un incremento sustancial en el número de víctimas respecto a los otros meses del año."
188,14/12/2015,"Lourdes Tibán, con pocas expectativas tras denunciar el robo en su casa","La imagen recia que proyecta Lourdes Tibán se desdibujó por un momento. La voz de la asambleísta de Pachakutik se quebró mientras relataba los hechos que ocurrieron en su domicilio, ayer domingo 13 de diciembre del 2015. Ladrones sustrajeron equipos tecnológicos mientras ella y su familia no estaban."
189,11/12/2015,Bancos y cajeros automáticos con más vigilancia,"Eran cinco extranjeros que vivían en el país. Ahora están detenidos, porque el jueves intentaron robar USD 500 a una persona que iba en un bus."
190,09/12/2015,Asaltantes ‘vaciaron’ un salón de belleza en el sur de Quito,"Sigilosos y avezados. Esas características definen a los asaltantes que ingresaron a un salón de belleza ubicado en la avenida Martha Bucaram, en el sector de La Ecuatoriana, en el suroccidente de Quito. Los sospechosos subieron hasta el segundo piso y por una ventana sacaron cremas, utilería para cortar cabello y cosméticos."
191,03/12/2015,Salir a las fiestas en grupo de amigos,Alexis comenta que salir en grupo durante las Fiestas de Quito y regresar a sus hogares juntos puede evitar peligros.
192,03/12/2015,Los taxis seguros son una opción para no arriesgarse en la noche,Jorge Luis señala que usar el transporte público y taxis seguros en la noche puede ayudar para prevenir posibles peligros.
193,03/12/2015,Carteristas aprovechan aglomeración en alrededores de la Asamblea,"Pese al blindaje policial que se desplegó esta mañana en las calles aledañas al Palacio Legislativo, grupos de carteristas aprovecharon la afluencia de manifestantes para perpetrar hurtos."
194,05/11/2015,Vecinos de El Batán conmocionados tras escuchar disparos de armas de fuego,Una moradora del barrio de El Batán (norte de Quito) se asomó a la ventana de su departamento cuando escuchó tres disparos la noche del jueves 5 de noviembre. Con su celular logró captar el momento en que tres patrulleros y ocho agentes en motocicletas interceptaron a un vehículo negro en la avenida Eloy Alfaro y Gaspar de Villaroel.
